164,520.0,0.0,23.86,56.8,0.33318,0.0,90.0,0.7185891700215477
164,530.0,10.0,24.21,57.33,0.68028,0.7984937904924583,80.0,0.7185891700215477
164,540.0,20.0,24.85,54.1,1.0415999999999999,1.0266348734903037,70.0,0.7185891700215477
164,550.0,30.0,25.13,52.75,1.4172599999999997,1.1407054149892262,60.0,0.7185891700215477
164,560.0,40.0,25.34,50.96,1.8068399999999998,1.1407054149892262,50.0,0.7185891700215477
164,570.0,50.0,25.59,52.81,2.2097399999999996,1.1407054149892262,40.0,0.7185891700215477
164,580.0,60.0,26.26,51.85,2.6257199999999994,1.1407054149892262,30.0,0.7185891700215477
164,590.0,70.0,26.97,46.94,3.0544199999999995,1.1407054149892262,20.0,0.7185891700215477
164,600.0,80.0,27.2,45.27,3.4946399999999995,1.1407054149892262,10.0,0.7185891700215477
164,610.0,90.0,27.23,46.89,3.9460199999999994,1.1407054149892262,0.0,0.7185891700215477
