175,970.0,0.0,28.24,38.98,0.35976,0.0,100.0,0.33467728750229675
175,980.0,10.0,27.98,38.23,0.708,0.46713705062580385,90.0,0.33467728750229675
175,990.0,20.0,28.45,38.06,1.04364,0.6006047793760335,80.0,0.33467728750229675
175,1000.0,30.0,28.33,36.05,1.36512,0.6673386437511484,70.0,0.33467728750229675
175,1010.0,40.0,28.36,34.11,1.67196,0.6673386437511484,60.0,0.33467728750229675
175,1020.0,50.0,28.46,33.17,1.96428,0.6673386437511484,50.0,0.33467728750229675
175,1030.0,60.0,28.69,33.39,2.24178,0.6673386437511484,40.0,0.33467728750229675
175,1040.0,70.0,28.51,33.42,2.5035,0.6673386437511484,30.0,0.33467728750229675
175,1050.0,80.0,28.52,34.6,2.7489,0.6673386437511484,20.0,0.33467728750229675
175,1060.0,90.0,28.35,35.13,2.9768399999999997,0.6673386437511484,10.0,0.33467728750229675
175,1070.0,100.0,28.34,35.94,3.18714,0.6673386437511484,0.0,0.33467728750229675
