147,870.0,0.0,16.55,60.9,0.27858,0.0,120.0,0.40755705866552994
147,880.0,10.0,16.98,60.12,0.60312,0.9073550294670645,110.0,0.40755705866552994
147,890.0,20.0,17.09,59.7,0.89622,1.1665993236005117,100.0,0.40755705866552994
147,900.0,30.0,16.85,59.86,1.08252,1.296221470667235,90.0,0.40755705866552994
147,910.0,40.0,16.8,61.01,1.26654,1.296221470667235,80.0,0.40755705866552994
147,920.0,50.0,16.65,60.26,1.41462,1.296221470667235,70.0,0.40755705866552994
147,930.0,60.0,16.44,61.04,1.53186,1.296221470667235,60.0,0.40755705866552994
147,940.0,70.0,16.21,59.4,1.63464,1.296221470667235,50.0,0.40755705866552994
147,950.0,80.0,16.29,60.21,1.7523000000000002,1.296221470667235,40.0,0.40755705866552994
147,960.0,90.0,16.45,60.56,1.88586,1.296221470667235,30.0,0.40755705866552994
147,970.0,100.0,16.47,62.05,1.96632,1.296221470667235,20.0,0.40755705866552994
147,980.0,110.0,16.18,63.68,2.0272200000000002,1.296221470667235,10.0,0.40755705866552994
147,990.0,120.0,16.14,62.95,2.11242,1.296221470667235,0.0,0.40755705866552994
