epoch,step,min,max,mean,std
1,10000,-0.011198299005627632,0.01001051440834999,-2.142738367183483e-06,0.00128843542188406
2,20000,-0.01612362265586853,0.013998819515109062,2.0304505596868694e-05,0.0017414346802979708
3,30000,-0.010954588651657104,0.01543642207980156,3.782293060794473e-05,0.0020586696919053793
4,40000,-0.024240531027317047,0.029373209923505783,-6.439726803364465e-06,0.002809909638017416
5,50000,-0.042317941784858704,0.03997451066970825,-1.1783151421695948e-05,0.0028446943033486605
6,60000,-0.05879654362797737,0.07081860303878784,-5.9112066082889214e-05,0.0034718906972557306
7,70000,-0.03002542071044445,0.029135871678590775,0.00015380169497802854,0.003935526125133038
8,80000,-0.03193967044353485,0.030103391036391258,-3.210529257557937e-06,0.0022724277805536985
9,90000,-0.013117790222167969,0.015837956219911575,3.862349331029691e-05,0.0014580312417820096
10,100000,-0.0235455185174942,0.026332728564739227,4.681528662331402e-05,0.002250012941658497
