1,1000,0.8701376282572746
2,2000,0.67210244089365
3,3000,0.5280549063086509
4,4000,0.4220537429749966
5,5000,0.3477182251214981
6,6000,0.29333663246035574
7,7000,0.25285036069154737
8,8000,0.22476450341939927
9,9000,0.2053068165332079
10,10000,0.19147766409814357
11,11000,0.1803752717971802
12,12000,0.17071145582199096
13,13000,0.17372587534785272
14,14000,0.17300320966541768
15,15000,0.17594065017998217
16,16000,0.1864534523487091
17,17000,0.19231080469489098
18,18000,0.20554961761832238
19,19000,0.21439354407787323
20,20000,0.2087182574570179
