1,1000,1.0452255699689472
2,2000,1.3922669350500065
3,3000,2.251083055423406
4,4000,3.125147480398549
5,5000,2.933111853268208
6,6000,2.8136463868758823
7,7000,2.1466404672756774
8,8000,1.7069362789155598
9,9000,1.7436468761718373
10,10000,1.7123827819062245
11,11000,1.5683034289831461
12,12000,2.214828139080103
13,13000,2.8004345373820763
14,14000,3.477050360561272
15,15000,5.48605402019811
16,16000,5.52073978621842
17,17000,6.497198815305113
18,18000,9.904239272735786
19,19000,12.11413908887256
20,20000,14.643317647912761
