epoch,step,min,max,mean,std
1,1000,-0.007310257293283939,0.008503761142492294,2.8672729968093336e-08,0.0006318303057923913
2,2000,-0.01689789816737175,0.01484702993184328,-0.00010865327203646302,0.0009439447312615812
3,3000,-0.007322449702769518,0.010620314627885818,0.00014491844922304153,0.0006782744312658906
4,4000,-0.009103110060095787,0.01596098579466343,0.0002386062260484323,0.0012538944138213992
5,5000,-0.00963146984577179,0.004450001288205385,-1.995158709178213e-05,0.00045440817484632134
6,6000,-0.009981468319892883,0.0076682171784341335,-5.813762254547328e-05,0.0006311603938229382
7,7000,-0.004720289725810289,0.011775102466344833,4.961918239132501e-05,0.0005436636856757104
8,8000,-0.01233411394059658,0.010435913689434528,-3.530822868924588e-05,0.0009934456320479512
9,9000,-0.009334774687886238,0.013483507558703423,0.0001985726848943159,0.0008795311441645026
10,10000,-0.012108471244573593,0.023699305951595306,0.00015164469368755817,0.0011272320989519358
11,11000,-0.010163284838199615,0.010555926710367203,7.93072217675217e-07,0.0006393871153704822
12,12000,-0.014072990044951439,0.009567282162606716,1.0035491868620738e-05,0.0006280282395891845
13,13000,-0.01251504197716713,0.015273019671440125,-3.012459637830034e-05,0.0011506237788125873
14,14000,-0.005102484952658415,0.0076263765804469585,0.00010301993461325765,0.000551201228518039
15,15000,-0.011925002560019493,0.019710486754775047,0.00021614838624373078,0.0010419631144031882
16,16000,-0.0195162370800972,0.020770706236362457,1.691551187832374e-05,0.0012357686646282673
17,17000,-0.008905081078410149,0.018260108307003975,0.00015784460993018,0.0010240679839625955
18,18000,-0.020883291959762573,0.00940046925097704,-1.7803144146455452e-05,0.0009219552739523351
19,19000,-0.017931923270225525,0.014124426059424877,0.00010874591680476442,0.000973522022832185
20,20000,-0.3511162996292114,0.07456019520759583,-0.0010115663753822446,0.008939741179347038
