epoch,step,min,max,mean,std
1,1000,-0.9459384083747864,0.03095095604658127,-0.21638406813144684,0.22543317079544067
2,2000,-1.5727434158325195,0.08198380470275879,-0.270221471786499,0.2959073483943939
3,3000,-1.702312707901001,0.03064485266804695,-0.3315895199775696,0.35120144486427307
4,4000,-3.509639263153076,0.027227768674492836,-0.7578288912773132,0.7791736721992493
5,5000,-2.993382692337036,0.06148054078221321,-0.5350894927978516,0.5944265127182007
6,6000,-3.87235951423645,0.01237092912197113,-0.8467715978622437,0.8783199191093445
7,7000,-4.0888471603393555,0.04653537645936012,-0.8015090227127075,0.8519898056983948
8,8000,-3.9949607849121094,0.020597467198967934,-0.8251169323921204,0.8673416376113892
9,9000,-3.288381814956665,0.04230256751179695,-0.7027577757835388,0.7388498783111572
10,10000,-3.287623167037964,0.6921995282173157,-0.47715747356414795,0.6206782460212708
11,11000,-3.1682662963867188,0.008316638879477978,-0.8735306262969971,0.8800827860832214
12,12000,-2.4220168590545654,0.11260921508073807,-0.43971556425094604,0.5010668039321899
13,13000,-1.7754606008529663,0.10593482106924057,-0.37910985946655273,0.4053269624710083
14,14000,-1.4735116958618164,0.03287389501929283,-0.49562254548072815,0.5075331330299377
15,15000,-0.8659020662307739,0.10758962482213974,-0.07627424597740173,0.1412474513053894
16,16000,-0.6980591416358948,0.07052473723888397,-0.14594689011573792,0.15611790120601654
17,17000,-0.6637153625488281,2.7230656147003174,1.1288840770721436,1.1172703504562378
18,18000,-1.5299118757247925,0.6096271872520447,0.09873207658529282,0.27671465277671814
19,19000,-7.256727695465088,0.0,-3.0804038047790527,3.0876338481903076
20,20000,-1.2144014835357666,1.1966090202331543,0.2950192093849182,0.33987829089164734
