epoch,step,min,max,mean,std
1,10000,0.19695261120796204,0.19695261120796204,0.19695261120796204,0.0
2,20000,0.040293384343385696,0.040293384343385696,0.040293384343385696,0.0
3,30000,0.21282273530960083,0.21282273530960083,0.21282273530960083,0.0
4,40000,0.2687012255191803,0.2687012255191803,0.2687012255191803,0.0
5,50000,0.19478768110275269,0.19478768110275269,0.19478768110275269,0.0
6,60000,-0.35122591257095337,-0.35122591257095337,-0.35122591257095337,0.0
7,70000,1.424807071685791,1.424807071685791,1.424807071685791,0.0
8,80000,-0.5286695957183838,-0.5286695957183838,-0.5286695957183838,0.0
9,90000,1.4458314180374146,1.4458314180374146,1.4458314180374146,0.0
10,100000,1.289635181427002,1.289635181427002,1.289635181427002,0.0
