epoch,step,min,max,mean,std
1,10000,-0.01570877432823181,0.020897265523672104,0.0017119774129241705,0.004824852105230093
2,20000,-0.006991316564381123,0.007986643351614475,3.3448020985815674e-05,0.002085140673443675
3,30000,-0.023237017914652824,0.02335946261882782,0.0007303191814571619,0.007180799264460802
4,40000,-0.007707842160016298,0.0070443968288600445,3.999477485194802e-05,0.001791193732060492
5,50000,-0.01916828751564026,0.01048036478459835,-0.0009886606130748987,0.004183042328804731
6,60000,-0.05720750242471695,0.02667168527841568,-0.0015974725829437375,0.00781595055013895
7,70000,-0.02765839174389839,0.02573375217616558,0.00039972958620637655,0.005554000847041607
8,80000,-0.022525984793901443,0.03713596984744072,0.0006807795143686235,0.006574122700840235
9,90000,-0.028065435588359833,0.02504606544971466,-0.00045422869152389467,0.008391064591705799
10,100000,-0.03409944102168083,0.03543198108673096,-0.0005962278228253126,0.009377135895192623
