epoch,step,min,max,mean,std
1,10000,0.16694211959838867,0.16694211959838867,0.16694211959838867,0.0
2,20000,-0.03790298476815224,-0.03790298476815224,-0.03790298476815224,0.0
3,30000,0.15219935774803162,0.15219935774803162,0.15219935774803162,0.0
4,40000,0.12026285380125046,0.12026285380125046,0.12026285380125046,0.0
5,50000,0.03493940830230713,0.03493940830230713,0.03493940830230713,0.0
6,60000,0.060712411999702454,0.060712411999702454,0.060712411999702454,0.0
7,70000,0.6376007199287415,0.6376007199287415,0.6376007199287415,0.0
8,80000,-0.38744473457336426,-0.38744473457336426,-0.38744473457336426,0.0
9,90000,1.1624832153320312,1.1624832153320312,1.1624832153320312,0.0
10,100000,2.206618309020996,2.206618309020996,2.206618309020996,0.0
