epoch,step,min,max,mean,std
1,10000,-0.8147465586662292,2.6255509853363037,0.009526523761451244,0.27118271589279175
2,20000,-1.1257379055023193,0.7346136569976807,-0.0004726084880530834,0.20237883925437927
3,30000,-9.816768646240234,1.9020119905471802,-0.04733005911111832,0.8858938813209534
4,40000,-3.079960823059082,8.298885345458984,0.006729200482368469,0.9766655564308167
5,50000,-74.10002136230469,6.328563213348389,-0.15347084403038025,5.1890411376953125
6,60000,-23.814685821533203,7.685026168823242,-0.25718170404434204,2.991058349609375
7,70000,-45.64369201660156,50.8557243347168,0.5439125299453735,7.430205821990967
8,80000,-13.351720809936523,43.60906219482422,0.009169675409793854,4.805471420288086
9,90000,-53.37410354614258,19.777076721191406,0.5934374928474426,8.15628433227539
10,100000,-77.40028381347656,173.24786376953125,2.0224926471710205,26.336416244506836
