epoch,step,min,max,mean,std
1,10000,-0.0863136351108551,0.11293987929821014,0.006905055604875088,0.03243061155080795
2,20000,-0.1832760125398636,0.07417608052492142,0.0005749654956161976,0.02546076849102974
3,30000,-0.35432714223861694,0.23264586925506592,-0.008638573810458183,0.08023595809936523
4,40000,-0.2959073781967163,0.29787811636924744,0.018016209825873375,0.08777335286140442
5,50000,-0.9700717329978943,0.46312689781188965,-0.0352991484105587,0.1945650428533554
6,60000,-1.0056145191192627,0.7001146674156189,-0.02310534194111824,0.2681816518306732
7,70000,-1.480613350868225,2.1932320594787598,0.1391439437866211,0.6749498844146729
8,80000,-0.9435101747512817,1.2299554347991943,-0.001688580960035324,0.33391454815864563
9,90000,-2.823392391204834,1.8351502418518066,0.04166683927178383,0.7204496264457703
10,100000,-2.9285507202148438,4.112215042114258,0.3304266035556793,0.9767372608184814
