epoch,step,min,max,mean,std
1,1000,-0.004906901158392429,0.005590107291936874,-1.1759044355130754e-05,0.0008627402712590992
2,2000,-0.011368967592716217,0.008944607339799404,9.884239261737093e-05,0.001866050180979073
3,3000,-0.02156538888812065,0.025490984320640564,2.6555489966995083e-05,0.0037411521188914776
4,4000,-0.07930075377225876,0.07282235473394394,9.477997809881344e-05,0.010169722139835358
5,5000,-0.039105601608753204,0.04576057940721512,6.53660754323937e-05,0.006520484574139118
6,6000,-0.027106523513793945,0.024302273988723755,-3.6835270293522626e-05,0.004418715834617615
7,7000,-0.02957831509411335,0.031875722110271454,-1.8137565348297358e-05,0.004458148963749409
8,8000,-0.07898256182670593,0.09167978912591934,2.7738899007090367e-05,0.011488712392747402
9,9000,-0.08062179386615753,0.09137904644012451,0.000290921627311036,0.010566494427621365
10,10000,-0.041355445981025696,0.050280146300792694,0.00017520303663332015,0.006492761895060539
11,11000,-0.07842184603214264,0.08790022879838943,0.00011860965605592355,0.013006111606955528
12,12000,-0.028793158009648323,0.04478788375854492,-0.0001304647303186357,0.0062772235833108425
13,13000,-0.056750811636447906,0.05223321169614792,9.581005724612623e-05,0.006866535637527704
14,14000,-0.09414489567279816,0.1041400358080864,-0.00012909594806842506,0.011420164257287979
15,15000,-0.11030851304531097,0.11397397518157959,3.4326752938795835e-05,0.011411634273827076
16,16000,-0.3007710874080658,0.4082859754562378,-0.0004008167015854269,0.04335910454392433
17,17000,-0.09103062748908997,0.12967708706855774,0.0002280907065141946,0.014097565785050392
18,18000,-0.2326836884021759,0.2709304392337799,-6.852370279375464e-05,0.031269676983356476
19,19000,-0.12908709049224854,0.160184845328331,-0.00012122012412874028,0.01989975944161415
20,20000,-0.05868750065565109,0.08141326159238815,0.000486133765662089,0.012828291393816471
21,21000,-0.18794488906860352,0.20806017518043518,0.0002073462528642267,0.024121657013893127
22,22000,-0.21901705861091614,0.25249379873275757,0.0010309816570952535,0.03764263913035393
23,23000,-0.386542409658432,0.3627781867980957,-0.0013147926656529307,0.046587858349084854
24,24000,-0.2345203459262848,0.2894144654273987,0.0014458149671554565,0.03136664256453514
25,25000,-0.2805292010307312,0.31063294410705566,8.977780089480802e-05,0.048204172402620316
26,26000,-0.5897655487060547,0.6504361629486084,0.0005290318513289094,0.09255960583686829
27,27000,-0.5777987241744995,0.5944783687591553,-0.0002006905706366524,0.08088991045951843
28,28000,-0.3275504410266876,0.2281644642353058,0.0003552201669663191,0.041531872004270554
29,29000,-0.2714439332485199,0.2532680928707123,-0.0007468468393199146,0.03844499588012695
30,30000,-0.44304001331329346,0.47677338123321533,-0.0011100282426923513,0.07046104222536087
31,31000,-0.3280171751976013,0.3749597370624542,0.00023243959003593773,0.051000937819480896
32,32000,-0.84470534324646,0.8372032642364502,0.001032728934660554,0.11481796950101852
33,33000,-0.8943437337875366,0.8968136310577393,0.0005582020385190845,0.13836614787578583
34,34000,-1.0170459747314453,0.9894551038742065,-0.001051089959219098,0.1409202367067337
35,35000,-1.040405035018921,1.1110045909881592,0.001031666761264205,0.15184013545513153
36,36000,-0.7932570576667786,0.8130351901054382,0.0020227725617587566,0.16916145384311676
37,37000,-1.7036569118499756,1.572190284729004,-0.0006599422777071595,0.21207284927368164
38,38000,-2.344224214553833,2.2600250244140625,0.0031297276727855206,0.300708144903183
39,39000,-0.6593109369277954,0.7476856112480164,0.0008948087925091386,0.1286259889602661
40,40000,-2.4019112586975098,2.187922477722168,0.010769315995275974,0.24078704416751862
41,41000,-2.0718419551849365,2.1753716468811035,-0.001829427550546825,0.3442783057689667
42,42000,-19.519338607788086,16.895442962646484,-0.0381484292447567,2.264329195022583
43,43000,-3.7957162857055664,3.1487255096435547,-8.49645584821701e-05,0.3631497025489807
44,44000,-3.3209543228149414,5.36528205871582,-0.007975314743816853,0.6516412496566772
45,45000,-4.356874465942383,6.304634094238281,0.0037141176871955395,0.7054246664047241
46,46000,-6.014583587646484,4.886237621307373,0.0056213634088635445,0.8903763890266418
47,47000,-4.821338176727295,8.414342880249023,0.006456448696553707,0.7335547208786011
