epoch,step,min,max,mean,std
1,10000,0.008333506062626839,0.008333506062626839,0.008333506062626839,0.0
2,20000,-0.014787958934903145,-0.014787958934903145,-0.014787958934903145,0.0
3,30000,-0.004895651247352362,-0.004895651247352362,-0.004895651247352362,0.0
4,40000,-0.015390178188681602,-0.015390178188681602,-0.015390178188681602,0.0
5,50000,0.04088163748383522,0.04088163748383522,0.04088163748383522,0.0
6,60000,-0.006199687719345093,-0.006199687719345093,-0.006199687719345093,0.0
7,70000,0.004361010622233152,0.004361010622233152,0.004361010622233152,0.0
8,80000,0.01790809817612171,0.01790809817612171,0.01790809817612171,0.0
9,90000,0.015665192157030106,0.015665192157030106,0.015665192157030106,0.0
10,100000,-0.007451134733855724,-0.007451134733855724,-0.007451134733855724,0.0
