epoch,step,min,max,mean,std
1,10000,-0.07091472297906876,0.06842965632677078,-0.0001573575718794018,0.010322998277842999
2,20000,-0.062257781624794006,0.05636237934231758,4.812707265955396e-05,0.006585992872714996
3,30000,-0.08366339653730392,0.08807139843702316,0.00017545920854900032,0.01120574027299881
4,40000,-0.051805995404720306,0.07187455892562866,0.00013559685612563044,0.00661711348220706
5,50000,-0.0828058123588562,0.08557012677192688,-0.00013721955474466085,0.009051141329109669
6,60000,-0.15086175501346588,0.16805784404277802,1.1824337889265735e-05,0.017383567988872528
7,70000,-0.13178814947605133,0.14427736401557922,-9.06678269529948e-06,0.012832251377403736
8,80000,-0.09868307411670685,0.08297517150640488,8.468516170978546e-06,0.012823662720620632
9,90000,-0.1064097061753273,0.09433363378047943,-0.00020202016457915306,0.013725701719522476
10,100000,-0.07864964753389359,0.09609794616699219,-7.286843901965767e-05,0.012703885324299335
