epoch,step,min,max,mean,std
1,10000,-0.08555161207914352,0.05605585128068924,0.0013941742945462465,0.015793416649103165
2,20000,-0.06607242673635483,0.06659303605556488,-4.513823660090566e-05,0.009881007485091686
3,30000,-0.10986486077308655,0.1056278645992279,0.0005290803383104503,0.02215448208153248
4,40000,-0.05790311098098755,0.02659209445118904,-0.0009727269061841071,0.009238950908184052
5,50000,-0.10208476334810257,0.06631731986999512,0.0002173952234443277,0.014430277980864048
6,60000,-0.1720282882452011,0.11551317572593689,6.693360046483576e-05,0.024416625499725342
7,70000,-0.15864822268486023,0.09319254010915756,-0.001161359716206789,0.020000824704766273
8,80000,-0.07928203791379929,0.10129431635141373,-0.000965158105827868,0.018952637910842896
9,90000,-0.10685135424137115,0.1209028959274292,0.00043531652772799134,0.022694330662488937
10,100000,-0.07203055173158646,0.0843263566493988,0.00015781930414959788,0.02154000848531723
