epoch,step,min,max,mean,std
1,10000,-0.03989485651254654,0.05910246819257736,-0.00012718269135802984,0.006501141004264355
2,20000,-0.016542278230190277,0.016619037836790085,-9.605689410818741e-05,0.003902446012943983
3,30000,-0.03271164372563362,0.03238285332918167,0.0010127740679308772,0.006648058537393808
4,40000,-0.078389011323452,0.011805565096437931,-0.0005056067020632327,0.0055826460011303425
5,50000,-0.015605797059834003,0.023156048730015755,0.00014705563080497086,0.003498359117656946
6,60000,-0.008276443928480148,0.004116451367735863,-9.979525930248201e-05,0.001824865466915071
7,70000,-0.009319603443145752,0.018326612189412117,0.00021652545547112823,0.002055916702374816
8,80000,-0.00942247360944748,0.008545493707060814,0.000178345333551988,0.0022631038445979357
9,90000,-0.010297708213329315,0.01739518530666828,-0.00012575084110721946,0.0026590265333652496
10,100000,-0.0031163122039288282,0.004152526147663593,-1.6333593521267176e-05,0.0010889661498367786
