epoch,step,min,max,mean,std
1,10000,-0.1066407561302185,0.3308442234992981,0.04695098102092743,0.08157366514205933
2,20000,-0.21130695939064026,1.1922651529312134,0.10064157098531723,0.19336384534835815
3,30000,-0.9729923009872437,1.1020052433013916,0.03931976854801178,0.26589977741241455
4,40000,-0.3239480257034302,3.201115131378174,0.4415396451950073,0.8378534317016602
5,50000,-0.3475246727466583,1.7768622636795044,0.12229908257722855,0.3015865385532379
6,60000,-0.5655030012130737,4.5541558265686035,0.9274823069572449,1.382461428642273
7,70000,-17.804853439331055,8.989175796508789,-1.2025283575057983,4.028143882751465
8,80000,-24.02080535888672,26.066665649414062,2.961324691772461,7.583284854888916
9,90000,-30.66927719116211,111.17538452148438,15.13769817352295,27.617860794067383
10,100000,-32.359336853027344,700.87646484375,107.8583755493164,159.22320556640625
