"TOA5","303_IFF","CR300","7433","CR300.Std.06.00","CPU:Spargel_IFF_V1_05.CR300","690","LTZ"
"TIMESTAMP","RECORD","AirTC_Avg","RH_Avg","Rain_mm_Tot","SlrW_Avg","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","TB0cm_Avg","TB20cm_Avg","VWC20cm_Avg"
"2025-01-01 05:20:00",21301,-0.764,94.8,0,0.007,3.929,224.7,5.997,"NAN",3.328,0.137
"2025-01-01 05:30:00",21302,-0.725,94.6,0,0.007,4.1,228,3.749,"NAN",3.328,0.137
"2025-01-01 05:40:00",21303,-0.719,94.6,0,0.006,3.971,230.5,5.321,"NAN",3.323,0.137
"2025-01-01 05:50:00",21304,-0.679,94.5,0,0.007,4.271,230.3,4.846,"NAN",3.317,0.137
"2025-01-01 06:00:00",21305,-0.542,94.3,0,0.007,4.536,233.3,4.998,"NAN",3.317,0.137
"2025-01-01 06:10:00",21306,-0.451,93.9,0,0.007,4.355,233,5.589,"NAN",3.307,0.137
"2025-01-01 06:20:00",21307,-0.546,94.5,0,0.008,4.544,234.8,5.2,"NAN",3.299,0.137
"2025-01-01 06:30:00",21308,-0.301,93.9,0,0.006,4.918,232.1,4.375,"NAN",3.293,0.137
"2025-01-01 06:40:00",21309,-0.052,93.2,0,0.006,4.98,235,6.349,"NAN",3.289,0.137
"2025-01-01 06:50:00",21310,0.068,92.9,0,0.01,4.535,231.2,5.75,"NAN",3.292,0.137
"2025-01-01 07:00:00",21311,0.557,91.3,0,0.007,4.747,232.9,4.954,"NAN",3.276,0.137
"2025-01-01 07:10:00",21312,0.607,91.1,0,0.007,5.064,235.5,4.756,"NAN",3.272,0.137
"2025-01-01 07:20:00",21313,0.51,91.4,0,0.009,5.505,230.2,5.405,"NAN",3.272,0.137
"2025-01-01 07:30:00",21314,0.433,91.5,0,0.013,5.248,227.7,5.322,"NAN",3.265,0.137
"2025-01-01 07:40:00",21315,0.283,91.6,0,0.022,4.872,229.4,4.741,"NAN",3.255,0.137
"2025-01-01 07:50:00",21316,0.118,92.1,0,0.083,4.976,226.2,5.652,"NAN",3.242,0.137
"2025-01-01 08:00:00",21317,0.106,91.7,0,0.433,4.672,226.9,4.614,"NAN",3.245,0.137
"2025-01-01 08:10:00",21318,0.01,91.7,0,2.467,4.157,229.2,4.726,"NAN",3.24,0.137
"2025-01-01 08:20:00",21319,0.135,91.1,0,3.509,4.118,227,4.409,"NAN",3.24,0.137
"2025-01-01 08:30:00",21320,0.146,90.6,0,7.139,3.64,227.7,5.006,"NAN",3.229,0.137
"2025-01-01 08:40:00",21321,0.564,88.9,0,13.15,3.78,234.1,6.03,"NAN",3.229,0.137
"2025-01-01 08:50:00",21322,1.058,86.9,0,27.1,4.133,241.7,4.649,"NAN",3.222,0.137
"2025-01-01 09:00:00",21323,1.092,86.9,0,33.26,4.158,238.1,4.816,"NAN",3.21,0.137
"2025-01-01 09:10:00",21324,1.026,87.1,0,33.8,3.779,234.9,4.844,"NAN",3.209,0.137
"2025-01-01 09:20:00",21325,1.117,86.6,0,43.49,3.705,232.6,7.269,"NAN",3.206,0.137
"2025-01-01 09:30:00",21326,2.147,81.8,0,49.99,4.16,235.8,7.714,"NAN",3.203,0.137
"2025-01-01 09:40:00",21327,3.713,72.96,0,61.69,4.362,228.9,10.03,"NAN",3.196,0.137
"2025-01-01 09:50:00",21328,2.937,78.09,0,62.24,3.837,241.6,6.936,"NAN",3.186,0.137
"2025-01-01 10:00:00",21329,2.842,78.73,0,55.7,3.916,238.1,6.767,"NAN",3.189,0.137
"2025-01-01 10:10:00",21330,3.547,74.12,0,78.81,4.68,225.8,8.08,"NAN",3.189,0.137
"2025-01-01 10:20:00",21331,4.546,67.42,0,93.6,5.89,216.1,8.33,-17.87,3.177,0.137
"2025-01-01 10:30:00",21332,4.795,66.76,0,159.2,5.425,213.8,9.01,"NAN",3.17,0.137
"2025-01-01 10:40:00",21333,5.358,64.98,0,197.2,6.101,215.2,6.681,"NAN",3.17,0.137
"2025-01-01 10:50:00",21334,5.474,64.39,0,147.8,5.611,218.5,7.681,"NAN",3.156,0.137
"2025-01-01 11:00:00",21335,6.138,60.99,0,200,6.116,219.9,7.315,"NAN",3.161,0.137
"2025-01-01 11:10:00",21336,6.592,60.11,0,252.8,5.99,216.6,6.34,"NAN",3.154,0.137
"2025-01-01 11:20:00",21337,6.835,59.1,0,231.3,6.255,214.5,10.46,"NAN",3.15,0.137
"2025-01-01 11:30:00",21338,7.028,58.45,0,248.6,6.433,206.8,9.6,"NAN",3.146,0.137
"2025-01-01 11:40:00",21339,7.249,57.96,0,255.4,6.091,208.6,7.797,"NAN",3.134,0.137
"2025-01-01 11:50:00",21340,7.637,56.86,0,293.2,5.887,213.5,8.75,"NAN",3.128,0.137
"2025-01-01 12:00:00",21341,7.893,55.85,0,301.4,5.932,215.1,8.99,"NAN",3.131,0.137
"2025-01-01 12:10:00",21342,8.29,54.94,0,306.2,5.824,219.9,6.928,"NAN",3.13,0.137
"2025-01-01 12:20:00",21343,8.57,54.7,0,317.6,5.857,220.2,7.002,"NAN",3.127,0.137
"2025-01-01 12:30:00",21344,8.8,54.3,0,328,5.616,221.7,6.565,"NAN",3.121,0.137
"2025-01-01 12:40:00",21345,9.13,54,0,337.3,5.122,219.3,9.02,"NAN",3.112,0.137
"2025-01-01 12:50:00",21346,9.43,53.43,0,331,4.926,220,6.981,"NAN",3.114,0.137
"2025-01-01 13:00:00",21347,9.07,55.25,0,277,5.614,220.6,7.591,"NAN",3.111,0.137
"2025-01-01 13:10:00",21348,8.9,55.56,0,258.3,5.454,220.5,7.097,"NAN",3.107,0.137
"2025-01-01 13:20:00",21349,9.01,56.48,0,270.3,4.856,221.8,7.418,"NAN",3.101,0.137
"2025-01-01 13:30:00",21350,9.31,55.98,0,286.6,5.386,220.4,7.657,"NAN",3.102,0.137
"2025-01-01 13:40:00",21351,9.43,54.71,0,264.5,6.22,217.9,8.41,"NAN",3.096,0.137
"2025-01-01 13:50:00",21352,9.39,55.01,0,253.3,6.114,217.1,7.507,"NAN",3.094,0.137
"2025-01-01 14:00:00",21353,9.51,53.77,0,247.9,6.157,214.6,5.898,"NAN",3.092,0.137
"2025-01-01 14:10:00",21354,9.69,53.42,0,268.6,6.452,216.3,6.841,"NAN",3.098,0.137
"2025-01-01 14:20:00",21355,9.86,52.8,0,252.2,6.303,216.5,6.621,"NAN",3.092,0.137
"2025-01-01 14:30:00",21356,10.07,51.76,0,248.5,6.078,217.3,8.06,"NAN",3.092,0.137
"2025-01-01 14:40:00",21357,10.29,51.22,0,227.6,5.732,221.3,8.46,40,3.085,0.137
"2025-01-01 14:50:00",21358,10.21,52.03,0,202.4,5.482,220.6,6.744,23.85,3.09,0.137
"2025-01-01 15:00:00",21359,10.07,53.53,0,199.3,5.031,223.9,6.236,"NAN",3.093,0.136
"2025-01-01 15:10:00",21360,10.1,53.79,0,187.9,4.875,223.6,6.128,17.59,3.093,0.136
"2025-01-01 15:20:00",21361,9.93,53.78,0,147.2,5.525,225.8,5.59,"NAN",3.09,0.136
"2025-01-01 15:30:00",21362,9.52,54.01,0,95.8,5.187,225.5,5.949,"NAN",3.096,0.136
"2025-01-01 15:40:00",21363,9.36,53.56,0,85.1,5.302,218.5,6.225,"NAN",3.098,0.136
"2025-01-01 15:50:00",21364,9.36,52.88,0,77.93,4.799,222.1,6.931,"NAN",3.1,0.136
"2025-01-01 16:00:00",21365,9.18,52.55,0,52.81,4.799,223.1,5.355,"NAN",3.102,0.136
"2025-01-01 16:10:00",21366,9.2,51.53,0,38.48,4.78,220.4,5.779,"NAN",3.11,0.136
"2025-01-01 16:20:00",21367,9.46,49.3,0,29.32,5.234,220.4,6.54,"NAN",3.1,0.136
"2025-01-01 16:30:00",21368,8.37,54.06,0,18.73,4.41,226.6,5.578,"NAN",3.118,0.136
"2025-01-01 16:40:00",21369,7.647,56.91,0,8.32,4.316,226.1,5.21,"NAN",3.119,0.136
"2025-01-01 16:50:00",21370,7.778,55.65,0,2.95,4.702,223.8,5.056,"NAN",3.125,0.136
"2025-01-01 17:00:00",21371,8.52,51.76,0,1.306,5.497,215.1,7.43,"NAN",3.137,0.136
"2025-01-01 17:10:00",21372,9.35,47.82,0,0.323,6.773,215.6,8.47,"NAN",3.138,0.136
"2025-01-01 17:20:00",21373,9.29,47.83,0,0.065,6.561,214.5,8.88,"NAN",3.144,0.136
"2025-01-01 17:30:00",21374,8.97,48.86,0,0.013,5.739,215.4,6.365,"NAN",3.157,0.136
"2025-01-01 17:40:00",21375,8.95,48.65,0,0.012,5.631,214,9.1,"NAN",3.161,0.136
"2025-01-01 17:50:00",21376,8.77,49.42,0,0.006,5.563,208.8,7.238,"NAN",3.165,0.136
"2025-01-01 18:00:00",21377,8.87,48.82,0,0.008,6.118,209.4,7.677,"NAN",3.181,0.136
"2025-01-01 18:10:00",21378,8.87,48.46,0,0.007,5.745,208.1,7.656,"NAN",3.182,0.136
"2025-01-01 18:20:00",21379,9.04,47.35,0,0.007,6.111,203.4,8.81,"NAN",3.184,0.136
"2025-01-01 18:30:00",21380,9.21,46.29,0,0.009,6.226,205.5,9.55,"NAN",3.201,0.136
"2025-01-01 18:40:00",21381,9.36,45.26,0,0.009,6.29,208.3,9.2,"NAN",3.207,0.136
"2025-01-01 18:50:00",21382,9.6,43.92,0,0.008,6.408,209.9,10.12,"NAN",3.214,0.136
"2025-01-01 19:00:00",21383,9.36,44.55,0,0.005,5.406,219.7,6.481,"NAN",3.223,0.136
"2025-01-01 19:10:00",21384,8.69,47.2,0,0.008,5.341,219.7,6.659,"NAN",3.23,0.136
"2025-01-01 19:20:00",21385,8.71,47.05,0,0.008,5.503,217.3,8.05,"NAN",3.23,0.136
"2025-01-01 19:30:00",21386,8.98,46.18,0,0.01,5.705,211,8.62,"NAN",3.238,0.136
"2025-01-01 19:40:00",21387,8.81,47.36,0,0.007,5.4,210.5,8.86,"NAN",3.249,0.136
"2025-01-01 19:50:00",21388,8.82,47.56,0,0.006,5.198,211.9,6.063,"NAN",3.252,0.136
"2025-01-01 20:00:00",21389,8.82,47.83,0,0.006,4.991,214.3,7.587,"NAN",3.264,0.136
"2025-01-01 20:10:00",21390,8.76,48.6,0,0.006,5.255,219.4,7.274,"NAN",3.272,0.136
"2025-01-01 20:20:00",21391,8.24,51.57,0,0.01,5.653,224.6,6.703,"NAN",3.278,0.136
"2025-01-01 20:30:00",21392,7.791,54.31,0,0.008,5.341,223.7,5.555,"NAN",3.285,0.136
"2025-01-01 20:40:00",21393,7.328,56.8,0,0.007,5.195,225.2,5.571,"NAN",3.287,0.136
"2025-01-01 20:50:00",21394,7.305,57.04,0,0.007,5.344,225.7,6.258,"NAN",3.297,0.136
"2025-01-01 21:00:00",21395,6.833,59.46,0,0.007,4.638,230.7,5.152,"NAN",3.3,0.136
"2025-01-01 21:10:00",21396,6.836,59.56,0,0.007,4.974,226.1,5.539,"NAN",3.31,0.136
"2025-01-01 21:20:00",21397,6.558,60.81,0,0.008,4.624,229,5.27,"NAN",3.314,0.136
"2025-01-01 21:30:00",21398,6.872,59.66,0,0.006,4.789,229,5.033,"NAN",3.319,0.136
"2025-01-01 21:40:00",21399,6.998,59.08,0,0.008,5.311,226.4,5.213,"NAN",3.322,0.136
"2025-01-01 21:50:00",21400,6.644,60.88,0,0.008,4.391,220.9,7.124,"NAN",3.333,0.136
"2025-01-01 22:00:00",21401,6.55,61.39,0,0.007,4.341,220.7,5.699,"NAN",3.338,0.136
"2025-01-01 22:10:00",21402,6.337,62.78,0,0.006,4.021,227.6,5.171,"NAN",3.339,0.136
"2025-01-01 22:20:00",21403,6.459,62.38,0,0.008,3.638,229.4,5.818,"NAN",3.349,0.136
"2025-01-01 22:30:00",21404,6.398,62.87,0,0.006,3.569,225.8,7.385,"NAN",3.347,0.136
"2025-01-01 22:40:00",21405,6.369,62.95,0,0.01,3.737,217.9,6.438,"NAN",3.359,0.136
"2025-01-01 22:50:00",21406,7.328,58.82,0,0.012,4.779,219.4,8.33,"NAN",3.357,0.136
"2025-01-01 23:00:00",21407,8.45,53.62,0,0.007,6.166,211.9,8.34,"NAN",3.364,0.136
"2025-01-01 23:10:00",21408,8.53,53.54,0,0.01,6.042,212.2,8.53,"NAN",3.371,0.136
"2025-01-01 23:20:00",21409,8.67,53.02,0,0.008,6.567,212.9,8.19,"NAN",3.377,0.136
"2025-01-01 23:30:00",21410,8.67,53.17,0,0.007,6.539,217.6,7.945,"NAN",3.38,0.136
"2025-01-01 23:40:00",21411,8.37,54.74,0,0.011,6.031,219.7,7.649,"NAN",3.384,0.136
"2025-01-01 23:50:00",21412,8.27,55.44,0,0.009,6.196,219.8,6.35,"NAN",3.393,0.136
"2025-01-02 00:00:00",21413,8.58,54.38,0,0.008,7.173,215.7,6.932,"NAN",3.39,0.136
"2025-01-02 00:10:00",21414,8.74,53.93,0,0.007,7.401,215.3,7.962,"NAN",3.396,0.136
"2025-01-02 00:20:00",21415,8.7,54.36,0,0.006,7.702,217.5,7.252,"NAN",3.402,0.136
"2025-01-02 00:30:00",21416,8.59,55.1,0,0.007,6.874,219,6.919,"NAN",3.408,0.136
"2025-01-02 00:40:00",21417,8.65,54.96,0,0.009,7.04,215.9,6.736,"NAN",3.409,0.136
"2025-01-02 00:50:00",21418,8.74,54.7,0,0.011,7.021,213.8,9.42,"NAN",3.417,0.136
"2025-01-02 01:00:00",21419,8.76,54.5,0,0.009,6.763,216.1,7.098,"NAN",3.417,0.136
"2025-01-02 01:10:00",21420,8.73,54.71,0,0.007,6.364,216.5,7.679,"NAN",3.426,0.136
"2025-01-02 01:20:00",21421,8.62,55.06,0,0.007,6.552,217.8,7.622,"NAN",3.419,0.136
"2025-01-02 01:30:00",21422,8.81,54.47,0,0.008,7.69,213.6,9.17,"NAN",3.424,0.136
"2025-01-02 01:40:00",21423,8.86,54.54,0,0.007,7.491,211.5,8.22,"NAN",3.433,0.136
"2025-01-02 01:50:00",21424,8.97,54.29,0,0.007,7.346,212,8.66,"NAN",3.442,0.136
"2025-01-02 02:00:00",21425,8.99,54.28,0,0.006,7.498,214.9,7.108,"NAN",3.449,0.136
"2025-01-02 02:10:00",21426,9.08,53.97,0,0.01,7.963,214,9.01,"NAN",3.451,0.136
"2025-01-02 02:20:00",21427,8.99,54.56,0,0.007,7.118,211.5,8.69,"NAN",3.451,0.136
"2025-01-02 02:30:00",21428,8.72,56.22,0,0.006,6.631,210.3,9.36,"NAN",3.46,0.136
"2025-01-02 02:40:00",21429,8.82,55.49,0,0.009,7.252,208.2,8.37,"NAN",3.462,0.136
"2025-01-02 02:50:00",21430,8.61,56.42,0,0.008,6.978,205.7,9,"NAN",3.467,0.136
"2025-01-02 03:00:00",21431,8.64,56,0,0.005,6.984,207.4,8.61,"NAN",3.469,0.136
"2025-01-02 03:10:00",21432,8.69,55.68,0,0.006,7.118,208.8,8.98,"NAN",3.473,0.136
"2025-01-02 03:20:00",21433,8.7,55.57,0,0.006,7.074,205.6,8.45,"NAN",3.474,0.136
"2025-01-02 03:30:00",21434,8.79,55.02,0,0.009,6.565,204.5,9.24,"NAN",3.481,0.136
"2025-01-02 03:40:00",21435,8.56,56.22,0,0.006,6.234,203.5,9.72,"NAN",3.482,0.136
"2025-01-02 03:50:00",21436,8.64,55.51,0,0.006,6.734,203.2,10.87,"NAN",3.488,0.136
"2025-01-02 04:00:00",21437,8.65,55.1,0,0.007,6.642,206.9,11.54,"NAN",3.495,0.136
"2025-01-02 04:10:00",21438,8.77,54.27,0,0.007,7.093,208.3,9.41,"NAN",3.493,0.136
"2025-01-02 04:20:00",21439,8.87,53.75,0,0.007,7.301,208.2,8.4,"NAN",3.502,0.136
"2025-01-02 04:30:00",21440,8.67,55.03,0,0.007,6.181,212.9,8.64,"NAN",3.51,0.136
"2025-01-02 04:40:00",21441,8.76,54.45,0,0.008,6.72,216.4,8.62,"NAN",3.516,0.136
"2025-01-02 04:50:00",21442,8.71,54.76,0,0.007,6.458,217.3,8.27,"NAN",3.519,0.136
"2025-01-02 05:00:00",21443,8.74,54.58,0,0.007,6.553,219,6.164,"NAN",3.52,0.136
"2025-01-02 05:10:00",21444,8.77,54.49,0,0.006,6.933,218.9,7.648,"NAN",3.523,0.136
"2025-01-02 05:20:00",21445,8.92,53.84,0,0.006,7.013,219.1,6.774,"NAN",3.534,0.136
"2025-01-02 05:30:00",21446,9.25,52.22,0,0.009,7.466,218,6.718,"NAN",3.54,0.136
"2025-01-02 05:40:00",21447,9.42,51.59,0,0.007,7.914,220.5,6.893,"NAN",3.545,0.136
"2025-01-02 05:50:00",21448,9.52,51.05,0,0.009,7.91,222,7.64,"NAN",3.548,0.136
"2025-01-02 06:00:00",21449,9.28,52.46,0,0.01,7.877,221,6.556,"NAN",3.555,0.136
"2025-01-02 06:10:00",21450,9.21,52.99,0,0.009,8.02,222.3,6.551,"NAN",3.553,0.136
"2025-01-02 06:20:00",21451,9.25,52.81,0,0.009,7.971,223.3,6.078,"NAN",3.558,0.136
"2025-01-02 06:30:00",21452,9.52,51.53,0,0.007,8.3,221.2,6.286,"NAN",3.558,0.136
"2025-01-02 06:40:00",21453,9.59,51.35,0,0.007,8.11,219.9,8.39,"NAN",3.567,0.136
"2025-01-02 06:50:00",21454,9.57,51.59,0,0.008,8.53,220.1,6.703,"NAN",3.58,0.135
"2025-01-02 07:00:00",21455,9.71,51.22,0,0.009,9.23,215.9,9.82,"NAN",3.576,0.135
"2025-01-02 07:10:00",21456,9.68,51.95,0,0.005,8.91,218.7,7.984,"NAN",3.582,0.135
"2025-01-02 07:20:00",21457,9.15,57.18,0,0.006,7.74,214.1,7.789,"NAN",3.591,0.135
"2025-01-02 07:30:00",21458,9.08,57.89,0,0.007,7.953,207.8,8.29,"NAN",3.594,0.135
"2025-01-02 07:40:00",21459,9.12,57.67,0,0.008,8.54,207.4,9.89,"NAN",3.6,0.135
"2025-01-02 07:50:00",21460,9.03,58.59,0,0.008,8.06,205,9.62,"NAN",3.604,0.135
"2025-01-02 08:00:00",21461,8.95,58.66,0,0.019,7.679,204.2,7.264,"NAN",3.61,0.135
"2025-01-02 08:10:00",21462,9.14,57.3,0,0.088,8.11,213.6,8.76,"NAN",3.611,0.135
"2025-01-02 08:20:00",21463,9.06,57.81,0,0.235,7.597,218.3,8.24,"NAN",3.625,0.135
"2025-01-02 08:30:00",21464,8.84,59.4,0,0.455,7.442,221.1,6.933,"NAN",3.629,0.135
"2025-01-02 08:40:00",21465,8.43,63.38,0,1.382,6.931,221.5,8.05,"NAN",3.628,0.135
"2025-01-02 08:50:00",21466,8.05,67,0.1,3.197,5.91,220.6,7.622,"NAN",3.636,0.135
"2025-01-02 09:00:00",21467,7.835,69.14,0.2,4.087,5.117,220.4,6.37,"NAN",3.642,0.135
"2025-01-02 09:10:00",21468,7.518,72.89,0.4,4.282,5.934,220,5.363,"NAN",3.654,0.136
"2025-01-02 09:20:00",21469,7.189,76.65,0.4,5.966,5.076,223.1,6.508,"NAN",3.649,0.136
"2025-01-02 09:30:00",21470,6.926,79.63,0.7,5.125,4.801,221.9,5.581,"NAN",3.66,0.136
"2025-01-02 09:40:00",21471,6.515,84,1,6.592,4.69,225.8,5.881,"NAN",3.667,0.136
"2025-01-02 09:50:00",21472,6.539,85.2,0.9,7.663,5.337,225.3,5.965,"NAN",3.671,0.136
"2025-01-02 10:00:00",21473,6.485,86.3,1.3,9.49,5.108,217.9,7.098,"NAN",3.683,0.136
"2025-01-02 10:10:00",21474,7.128,84.2,0.8,9.47,7.645,228.5,8.18,"NAN",3.688,0.136
"2025-01-02 10:20:00",21475,7.003,87.5,0.8,9.19,6.78,230.4,6.342,"NAN",3.691,0.136
"2025-01-02 10:30:00",21476,6.879,90.3,0.6,9.21,5.935,229.8,6.4,"NAN",3.691,0.136
"2025-01-02 10:40:00",21477,7.1,89.4,0.6,9.22,7.655,229.1,6.562,"NAN",3.701,0.136
"2025-01-02 10:50:00",21478,7.372,86.7,0.6,10.03,9.51,231.9,7.7,"NAN",3.712,0.136
"2025-01-02 11:00:00",21479,7.365,86.5,0.3,10.33,8.79,234.3,6.335,"NAN",3.719,0.136
"2025-01-02 11:10:00",21480,7.267,87.5,0.3,11.26,7.914,231.5,6.278,"NAN",3.714,0.136
"2025-01-02 11:20:00",21481,7.284,87.4,0.5,13.11,8.22,229.8,5.499,"NAN",3.727,0.136
"2025-01-02 11:30:00",21482,7.254,87.8,0.3,14.21,8.18,229.1,6.43,"NAN",3.731,0.136
"2025-01-02 11:40:00",21483,7.025,89.9,0.3,16.89,6.639,228.4,6.217,"NAN",3.74,0.136
"2025-01-02 11:50:00",21484,6.898,91.3,0.3,17.03,5.627,228.6,5.802,"NAN",3.75,0.137
"2025-01-02 12:00:00",21485,6.835,92,0.5,17.9,5.839,227.4,6.407,"NAN",3.749,0.137
"2025-01-02 12:10:00",21486,6.783,92.8,0.3,18.67,5.448,227.9,4.717,"NAN",3.761,0.137
"2025-01-02 12:20:00",21487,6.745,93.2,0.3,19.17,5.2,229.1,5.406,"NAN",3.771,0.138
"2025-01-02 12:30:00",21488,6.727,93.7,0.4,19.25,5.579,232.3,4.424,"NAN",3.772,0.138
"2025-01-02 12:40:00",21489,6.633,94.4,0.3,16.85,4.612,241.6,9.68,"NAN",3.778,0.138
"2025-01-02 12:50:00",21490,6.459,95.6,0.4,14.09,2.863,264.6,12.92,"NAN",3.79,0.139
"2025-01-02 13:00:00",21491,6.184,96.8,0.4,14.24,2.898,261.9,11.69,"NAN",3.792,0.139
"2025-01-02 13:10:00",21492,6.02,97.6,0.6,14.17,2.469,265.4,13.45,"NAN",3.806,0.14
"2025-01-02 13:20:00",21493,5.958,97.9,0.6,11.95,3.043,264.8,13.57,"NAN",3.808,0.14
"2025-01-02 13:30:00",21494,5.89,98,0.9,12.04,2.638,270.3,15.41,"NAN",3.818,0.141
"2025-01-02 13:40:00",21495,5.7,97.7,0.6,13.44,3.12,281.8,21.18,"NAN",3.826,0.141
"2025-01-02 13:50:00",21496,5.249,96.4,0.5,15.75,2.954,274.6,19.13,"NAN",3.829,0.142
"2025-01-02 14:00:00",21497,4.811,95.8,0.5,13.53,3.178,278.4,21.56,"NAN",3.834,0.143
"2025-01-02 14:10:00",21498,4.438,95.3,0.6,12.15,3.505,270.8,16.86,"NAN",3.847,0.144
"2025-01-02 14:20:00",21499,4.247,95.8,0.4,12.71,2.959,266.4,14.88,"NAN",3.857,0.144
"2025-01-02 14:30:00",21500,4.142,96.1,0.4,13.28,2.913,267.5,13.57,"NAN",3.86,0.145
"2025-01-02 14:40:00",21501,4.038,96.8,0.3,13.69,2.321,265.1,12.03,"NAN",3.874,0.146
"2025-01-02 14:50:00",21502,3.913,97.5,0.4,13.16,1.912,271.2,13.49,"NAN",3.881,0.147
"2025-01-02 15:00:00",21503,3.826,98,0.2,13.15,1.585,273.7,18.16,"NAN",3.889,0.149
"2025-01-02 15:10:00",21504,3.709,98.3,0.2,12.26,1.836,275.7,18.05,"NAN",3.898,0.15
"2025-01-02 15:20:00",21505,3.655,98.5,0.2,9.95,1.498,275.9,22.2,"NAN",3.904,0.151
"2025-01-02 15:30:00",21506,3.638,98.6,0.3,8.3,0.904,280.3,29.28,"NAN",3.917,0.152
"2025-01-02 15:40:00",21507,3.567,98.8,0.3,7.334,0.591,300.2,45.4,"NAN",3.922,0.153
"2025-01-02 15:50:00",21508,3.374,98.8,0.2,6.374,0.807,318.2,40.38,"NAN",3.929,0.154
"2025-01-02 16:00:00",21509,3.285,98.9,0.2,4.35,0.871,315.4,30.36,"NAN",3.939,0.156
