"2020-01-14 15:10:00",404025,10.93,46.73,0,0.058,-7424,468.1,254.7,10,0,0
"2020-01-14 15:20:00",404026,10.9,47.67,0,0.052,-7424,466.1,254.7,10,0,0
"2020-01-14 15:30:00",404027,10.91,47.51,0,0.044,-7424,464,254.7,10,0,0
"2020-01-14 15:40:00",404028,10.93,46.35,0,0.04,-7423,476.2,254.7,10,0,0
"2020-01-14 15:50:00",404029,10.9,46.1,0,0.034,-7423,464,254.7,10,0,0
"2020-01-14 16:00:00",404030,10.88,45.51,0,0.028,-7423,449.8,254.7,10,0,0
"2020-01-14 16:10:00",404031,10.87,46.61,0,0.02,-7424,462,254.7,10,0,0
"2020-01-14 16:20:00",404032,10.87,46.24,0,0.014,-7423,462,254.7,10,0,0
"2020-01-14 16:30:00",404033,10.66,47.3,0,0.01,-7423,476.2,254.7,10,0,0
"2020-01-14 16:40:00",404034,10.62,48.09,0,0.006,-7423,476.2,254.7,10,0,0
"2020-01-14 16:50:00",404035,10.53,48.33,0,0.003,-7423,492.5,254.7,10,0,0
"2020-01-14 17:00:00",404036,10.55,49.5,0,0.001,-7423,462,254.7,10,0,0
"2020-01-14 17:10:00",404037,10.42,49.81,0,0,-7423,476.2,254.7,10,0,0
"2020-01-14 17:20:00",404038,10.32,50.61,0,0,-7423,472.2,254.7,10,0,0
"2020-01-14 17:30:00",404039,10.44,49.93,0,0,-7423,525,254.7,10,0,0
"2020-01-14 17:40:00",404040,10.43,50.69,0,0,-7423,496.6,254.7,10,0,0
"2020-01-14 17:50:00",404041,10.45,49.66,0,0,-7423,486.4,254.7,10,0,0
"2020-01-14 18:00:00",404042,10.32,50.74,0,0,-7423,468.1,254.7,10,0,0
"2020-01-14 18:10:00",404043,10.17,50.5,0,0,-7423,498.6,254.7,10,0,0
"2020-01-14 18:20:00",404044,10.41,49.24,0,0,-7423,498.6,254.7,10,0,0
"2020-01-14 18:30:00",404045,10.37,50,0,0,-7423,498.6,254.7,10,0,0
