epoch,step,min,max,mean,std
1,1000,-0.7565343976020813,-0.7565343976020813,-0.7565343976020813,0.0
2,2000,-0.6422716379165649,-0.6422716379165649,-0.6422716379165649,0.0
3,3000,-0.6151166558265686,-0.6151166558265686,-0.6151166558265686,0.0
4,4000,-1.1708955764770508,-1.1708955764770508,-1.1708955764770508,0.0
5,5000,-0.6668206453323364,-0.6668206453323364,-0.6668206453323364,0.0
6,6000,-0.9509927034378052,-0.9509927034378052,-0.9509927034378052,0.0
7,7000,-0.7887940406799316,-0.7887940406799316,-0.7887940406799316,0.0
8,8000,-0.7698403596878052,-0.7698403596878052,-0.7698403596878052,0.0
9,9000,-0.5902417302131653,-0.5902417302131653,-0.5902417302131653,0.0
10,10000,-0.5399524569511414,-0.5399524569511414,-0.5399524569511414,0.0
11,11000,-0.7547392249107361,-0.7547392249107361,-0.7547392249107361,0.0
12,12000,-0.2914954125881195,-0.2914954125881195,-0.2914954125881195,0.0
13,13000,-0.27442026138305664,-0.27442026138305664,-0.27442026138305664,0.0
14,14000,-0.40624064207077026,-0.40624064207077026,-0.40624064207077026,0.0
15,15000,0.029466211795806885,0.029466211795806885,0.029466211795806885,0.0
16,16000,-0.0544559508562088,-0.0544559508562088,-0.0544559508562088,0.0
17,17000,0.8692151308059692,0.8692151308059692,0.8692151308059692,0.0
18,18000,0.09207382798194885,0.09207382798194885,0.09207382798194885,0.0
19,19000,-1.948546051979065,-1.948546051979065,-1.948546051979065,0.0
20,20000,0.07881265878677368,0.07881265878677368,0.07881265878677368,0.0
