epoch,step,min,max,mean,std
1,1000,0.7593710422515869,0.7593710422515869,0.7593710422515869,0.0
2,2000,0.5938054919242859,0.5938054919242859,0.5938054919242859,0.0
3,3000,0.4690262973308563,0.4690262973308563,0.4690262973308563,0.0
4,4000,0.38052308559417725,0.38052308559417725,0.38052308559417725,0.0
5,5000,0.3183726966381073,0.3183726966381073,0.3183726966381073,0.0
6,6000,0.2712935507297516,0.2712935507297516,0.2712935507297516,0.0
7,7000,0.2361835092306137,0.2361835092306137,0.2361835092306137,0.0
8,8000,0.21354247629642487,0.21354247629642487,0.21354247629642487,0.0
9,9000,0.1975557804107666,0.1975557804107666,0.1975557804107666,0.0
10,10000,0.18569818139076233,0.18569818139076233,0.18569818139076233,0.0
11,11000,0.17286643385887146,0.17286643385887146,0.17286643385887146,0.0
12,12000,0.17165523767471313,0.17165523767471313,0.17165523767471313,0.0
13,13000,0.17455816268920898,0.17455816268920898,0.17455816268920898,0.0
14,14000,0.17346911132335663,0.17346911132335663,0.17346911132335663,0.0
15,15000,0.17696882784366608,0.17696882784366608,0.17696882784366608,0.0
16,16000,0.19355253875255585,0.19355253875255585,0.19355253875255585,0.0
17,17000,0.19497829675674438,0.19497829675674438,0.19497829675674438,0.0
18,18000,0.21223503351211548,0.21223503351211548,0.21223503351211548,0.0
19,19000,0.21035462617874146,0.21035462617874146,0.21035462617874146,0.0
20,20000,0.21642136573791504,0.21642136573791504,0.21642136573791504,0.0
