1,1000,0.02138838219642639
2,2000,0.019167566299438478
3,3000,0.019335436820983886
4,4000,0.01888482689857483
5,5000,0.01910400652885437
6,6000,0.019038724184036255
7,7000,0.019219939231872558
8,8000,0.019661444664001465
9,9000,0.01936008310317993
10,10000,0.019504001140594484
11,11000,0.019624871492385863
12,12000,0.019643962383270264
13,13000,0.01943670082092285
14,14000,0.019294965744018556
15,15000,0.019323280334472656
16,16000,0.019841229915618895
17,17000,0.019888920545578004
18,18000,0.020008749723434447
19,19000,0.020009225130081177
20,20000,0.019963850736618043
