epoch,step,min,max,mean,std
1,1000,-0.13666507601737976,0.1754128336906433,-0.018897442147135735,0.0503680594265461
2,2000,-0.16376762092113495,0.21930555999279022,-0.016821593046188354,0.06290331482887268
3,3000,-0.17444314062595367,0.24777650833129883,-0.02540384791791439,0.06945054233074188
4,4000,-0.34086570143699646,0.4785822629928589,-0.04468543082475662,0.14187082648277283
5,5000,-0.2571556866168976,0.3232704997062683,-0.05339982360601425,0.09931138157844543
6,6000,-0.32647576928138733,0.3974049985408783,-0.02880231663584709,0.13124226033687592
7,7000,-0.30698534846305847,0.3666795790195465,-0.028140690177679062,0.11347390711307526
8,8000,-0.32083240151405334,0.35190722346305847,-0.03299699351191521,0.10973922163248062
9,9000,-0.24991939961910248,0.2717225253582001,-0.032262034714221954,0.08402539789676666
10,10000,-0.32271772623062134,0.3278665840625763,-0.0641159862279892,0.12744532525539398
11,11000,-0.2791733145713806,0.3134707808494568,-0.010222245007753372,0.12693260610103607
12,12000,-0.24587152898311615,0.17309173941612244,-0.048512332141399384,0.07961006462574005
13,13000,-0.17602793872356415,0.25041431188583374,-0.00666159950196743,0.054762206971645355
14,14000,-0.17523834109306335,0.17455866932868958,-0.01243748888373375,0.06758222728967667
15,15000,-0.14947086572647095,0.09239242970943451,-0.007477128878235817,0.03145424649119377
16,16000,-0.05890114977955818,0.24906891584396362,0.015771236270666122,0.04287471994757652
17,17000,-1.9926776885986328,0.5181835889816284,-0.31614434719085693,0.7759522795677185
18,18000,-0.40284305810928345,0.18295341730117798,-0.054399970918893814,0.12893390655517578
19,19000,-1.0370875597000122,3.0560195446014404,0.4135116934776306,1.186869502067566
20,20000,-1.1246615648269653,0.14286436140537262,-0.20203597843647003,0.4046170711517334
