1,1000,4.801052488485221
2,2000,7.4063647394271
3,3000,10.099190634680605
4,4000,13.454970581770393
5,5000,16.979266072406887
6,6000,20.229615854067703
7,7000,22.16017041122981
8,8000,24.15429379110751
9,9000,26.44036130012772
10,10000,28.4022915746404
11,11000,30.67298004893139
12,12000,33.95754509657227
13,13000,37.30327308380762
14,14000,41.23986899695009
15,15000,46.3539567597647
16,16000,51.83623596580808
17,17000,58.15756669071536
18,18000,66.31472448049736
19,19000,74.91871121700409
20,20000,84.81930623478159
