epoch,step,min,max,mean,std
1,10000,-0.49709153175354004,0.826607346534729,0.02062486857175827,0.27657550573349
2,20000,-52.167762756347656,137.42127990722656,19.575225830078125,58.42018508911133
3,30000,-55104.55859375,123291.296875,11891.3369140625,61495.46875
4,40000,-645131.25,1063380.5,22660.9375,611587.4375
5,50000,-2737319.25,2163595.0,-486296.8125,1825552.75
6,60000,-7401154.0,883807.1875,-3135531.0,3123365.25
7,70000,-30248634.0,26142148.0,-5682570.0,21577496.0
8,80000,-58805480.0,38925208.0,-14362537.0,38265664.0
9,90000,-113298816.0,54483304.0,-33079368.0,67800568.0
10,100000,-357755808.0,353517184.0,-61139808.0,277087712.0
