epoch,step,min,max,mean,std
1,10000,-0.5411669015884399,0.9845242500305176,0.002881790976971388,0.11232947558164597
2,20000,-95.51476287841797,233.5395050048828,7.236795425415039,27.35190773010254
3,30000,-839511.8125,1876994.75,19677.578125,167793.0625
4,40000,-17875298.0,28609792.0,89022.921875,4163094.75
5,50000,-90631816.0,39417344.0,-4762829.5,18051460.0
6,60000,-296883904.0,70752512.0,-43016704.0,71667000.0
7,70000,-1942010880.0,1688006784.0,-100595728.0,570463936.0
8,80000,-4127421184.0,2538847232.0,-323455104.0,1210212096.0
9,90000,-9054478336.0,3727343616.0,-943652352.0,2682456832.0
10,100000,-32970489856.0,31436632064.0,-2068986624.0,11751352320.0
