epoch,step,min,max,mean,std
1,10000,-0.04804990440607071,0.021510668098926544,-0.00028838851721957326,0.010531464591622353
2,20000,-0.8837038278579712,0.7073466777801514,0.004419330973178148,0.2210853546857834
3,30000,-106.26934814453125,114.39893341064453,-3.752936601638794,27.04679298400879
4,40000,-756.4088134765625,621.8798828125,14.059944152832031,182.6917724609375
5,50000,-6426.54296875,7477.52392578125,-168.00892639160156,1840.31640625
6,60000,-17906.017578125,19060.52734375,724.4312744140625,4113.0439453125
7,70000,-13817.990234375,8665.455078125,253.05484008789062,2066.49853515625
8,80000,-40773.1171875,32165.796875,942.8642578125,7508.33544921875
9,90000,-150104.09375,149169.734375,-5148.13330078125,31740.412109375
10,100000,-98753.5546875,69614.7109375,-4390.5224609375,19293.119140625
