epoch,step,min,max,mean,std
1,10000,-30.050796508789062,19.803653717041016,-0.7911581993103027,6.469305992126465
2,20000,-7896.400390625,12376.1650390625,-292.2115173339844,3127.995361328125
3,30000,-48036120.0,56935992.0,-4334939.0,19116738.0
4,40000,-909150400.0,931117632.0,-112797536.0,409313984.0
5,50000,-5196289024.0,3355908864.0,-729541632.0,1867689344.0
6,60000,-15647830016.0,4736178176.0,-3214597120.0,4331698688.0
7,70000,-82624479232.0,61842690048.0,-15549956096.0,37889454080.0
8,80000,-155407220736.0,113017798656.0,-39422124032.0,79206506496.0
9,90000,-450351333376.0,238813249536.0,-100922294272.0,186433191936.0
10,100000,-1331512082432.0,1273504595968.0,-288643350528.0,798645878784.0
