epoch,step,min,max,mean,std
1,1000,-0.008602108806371689,0.00898291077464819,0.0004023608926218003,0.002259765285998583
2,2000,-0.00891391932964325,0.007902703247964382,-0.00010537589696468785,0.0020160379353910685
3,3000,-0.010130774229764938,0.015232715755701065,0.000726100115571171,0.0030890589114278555
4,4000,-0.03412366658449173,0.023763194680213928,-0.002315712394192815,0.008243842981755733
5,5000,-0.011527039110660553,0.01919415034353733,0.0006188951665535569,0.00401028897613287
6,6000,-0.008114771917462349,0.009042462334036827,0.0006662785308435559,0.0026090058963745832
7,7000,-0.014384496957063675,0.009811555966734886,0.00012261938536539674,0.0036738431081175804
8,8000,-0.008931025862693787,0.022338734939694405,0.0006804319564253092,0.004337851423770189
9,9000,-0.009422956965863705,0.017367858439683914,1.4843724784441292e-05,0.003171945223584771
10,10000,-0.010036707855761051,0.01890702359378338,-3.3356365747749805e-05,0.0032058439683169127
11,11000,-0.012574492953717709,0.024460449814796448,0.00024568510707467794,0.004487462341785431
12,12000,-0.016634894534945488,0.01008576713502407,-0.0007134515326470137,0.003709533018991351
13,13000,-0.013703874312341213,0.008564779534935951,-0.00017904794367495924,0.002663359744474292
14,14000,-0.1539648324251175,0.03822319582104683,-0.0007665322627872229,0.014026566408574581
15,15000,-0.03403795138001442,0.034688763320446014,0.0011794299352914095,0.00797636155039072
16,16000,-0.26713961362838745,0.25742307305336,-0.006065085530281067,0.057750869542360306
17,17000,-0.016415994614362717,0.022218484431505203,1.0174167982768267e-05,0.003733245888724923
18,18000,-0.11648273468017578,0.07480082660913467,-0.005393587052822113,0.020637566223740578
19,19000,-0.02729829028248787,0.06858886778354645,0.001514740870334208,0.011453592218458652
20,20000,-0.026887068524956703,0.055365189909935,0.00043410412035882473,0.006293605547398329
21,21000,-0.03099929355084896,0.10144972801208496,-0.0001100222289096564,0.011416521854698658
22,22000,-0.4541458487510681,0.14775612950325012,0.002697410061955452,0.03437904641032219
23,23000,-0.4694046974182129,0.09482277929782867,0.004510513506829739,0.036858804523944855
24,24000,-0.05270807445049286,0.10871247947216034,0.0019231680780649185,0.01223021186888218
25,25000,-0.06213456764817238,0.10850957036018372,0.0059500099159777164,0.02238350734114647
26,26000,-0.7840237021446228,0.23624511063098907,0.008628962561488152,0.07298097759485245
27,27000,-0.2868608236312866,0.2966943085193634,0.010133725591003895,0.045361533761024475
28,28000,-0.10249830782413483,0.43366968631744385,0.003057550871744752,0.04215792566537857
29,29000,-0.040009140968322754,0.20542053878307343,0.0034743358846753836,0.018105335533618927
30,30000,-0.21334043145179749,0.43428176641464233,-0.007781616877764463,0.04424205422401428
31,31000,-0.04171264171600342,0.15972813963890076,0.0033188876695930958,0.01652047410607338
32,32000,-0.9694875478744507,0.33881717920303345,0.013882335275411606,0.08208850771188736
33,33000,-2.9573237895965576,0.4319864511489868,0.021350659430027008,0.2125844806432724
34,34000,-0.43254023790359497,0.8440896272659302,-0.011985857971012592,0.08571698516607285
35,35000,-0.4994273781776428,0.4549456536769867,-0.00854948628693819,0.08630581945180893
36,36000,-0.27560850977897644,0.9763831496238708,0.0062703886069357395,0.09684600681066513
37,37000,-0.17475526034832,0.7545887231826782,0.000528289470821619,0.06936074793338776
38,38000,-0.36495935916900635,0.6484789252281189,0.003647171426564455,0.09629408270120621
39,39000,-0.3640282154083252,0.8889601826667786,-0.01579393818974495,0.09197161346673965
40,40000,-0.43586015701293945,1.5154552459716797,0.0007271190406754613,0.15112704038619995
41,41000,-0.6803022623062134,0.8419277667999268,0.03480435162782669,0.15674440562725067
42,42000,-5.853466510772705,1.6864649057388306,-0.19920358061790466,0.6999641060829163
43,43000,-0.8148027062416077,1.8904434442520142,0.05968950688838959,0.30619391798973083
44,44000,-1.3868975639343262,2.232720375061035,0.07061275839805603,0.4733862578868866
45,45000,-2.26208233833313,1.298426866531372,-0.04236099496483803,0.3897736966609955
46,46000,-3.3134405612945557,3.5129053592681885,0.061582811176776886,0.778911828994751
47,47000,-0.8111014366149902,1.0241918563842773,0.02654797025024891,0.2159876823425293
48,48000,-23.888654708862305,13.929179191589355,-0.49462229013442993,4.503624439239502
49,49000,-5.307106018066406,6.8466315269470215,0.14394283294677734,1.3987722396850586
50,50000,-2.8231072425842285,1.8677492141723633,-0.027547217905521393,0.5366580486297607
51,51000,-20.755725860595703,11.678756713867188,-0.40594762563705444,3.5595405101776123
52,52000,-12.993914604187012,18.93280029296875,0.3784668445587158,3.7172927856445312
53,53000,-56.22803497314453,41.92784118652344,-1.0004976987838745,11.057225227355957
54,54000,-85.71546936035156,48.48090362548828,-1.5622268915176392,14.521049499511719
55,55000,-50.880741119384766,45.43321990966797,-0.6250656843185425,9.849212646484375
56,56000,-57.83740997314453,99.1623764038086,1.9399272203445435,17.841571807861328
57,57000,-30.483558654785156,36.45165252685547,0.6842858791351318,7.773448467254639
58,58000,-51.900047302246094,35.12194061279297,-0.02542436122894287,7.160821914672852
59,59000,-370.952880859375,270.6120910644531,-6.946943759918213,72.82643127441406
60,60000,-281.1525573730469,439.86474609375,8.868955612182617,83.96241760253906
61,61000,-169.90432739257812,299.316650390625,6.460716247558594,50.62165451049805
62,62000,-96.88265228271484,147.69964599609375,2.3702034950256348,29.317975997924805
63,63000,-1065.953369140625,628.125,-20.297245025634766,172.24732971191406
64,64000,-453.048583984375,296.0091552734375,-7.537468910217285,74.79113006591797
65,65000,-1239.8841552734375,692.1958618164062,-27.3917236328125,209.5406951904297
66,66000,-328.03173828125,686.8456420898438,5.023442268371582,88.66510009765625
67,67000,-1064.38623046875,557.2044677734375,-15.728158950805664,130.625
68,68000,-1477.1634521484375,2221.7685546875,43.808536529541016,426.2965393066406
69,69000,-1226.8953857421875,2073.955810546875,37.70158004760742,386.5744323730469
70,70000,-1379.411865234375,2242.281982421875,43.095558166503906,346.5682373046875
71,71000,-3424.31982421875,1906.4013671875,-70.9578857421875,569.3402099609375
72,72000,-2937.25341796875,1560.5718994140625,-57.00732421875,498.49005126953125
73,73000,-3647.5595703125,6499.828125,123.59303283691406,1065.4447021484375
74,74000,-2984.108154296875,5089.89306640625,95.52945709228516,933.9112548828125
75,75000,-9096.19921875,4931.0400390625,-185.91937255859375,1601.381103515625
76,76000,-282.73193359375,965.8936767578125,19.800901412963867,120.45758056640625
77,77000,-9057.36328125,5017.1611328125,-176.65286254882812,1478.5938720703125
78,78000,-1634.15087890625,2729.1298828125,39.558143615722656,539.9866333007812
79,79000,-4860.4521484375,2674.240234375,-89.21237182617188,853.3977661132812
80,80000,-14173.49609375,9807.99609375,-269.43804931640625,2723.00634765625
81,81000,-6999.19091796875,11945.74609375,197.46633911132812,1653.2537841796875
82,82000,-5617.72265625,10341.08984375,210.06362915039062,1809.708984375
83,83000,-5468.396484375,4065.30615234375,-88.80813598632812,1096.9346923828125
84,84000,-9122.12890625,11762.115234375,218.5328369140625,2265.12744140625
85,85000,-7398.50732421875,14904.4775390625,279.4337158203125,2009.0062255859375
86,86000,-17272.677734375,31574.625,601.870361328125,5460.5439453125
87,87000,-10123.326171875,14250.052734375,231.06228637695312,2779.908447265625
88,88000,-5781.86767578125,4847.07177734375,-71.8099594116211,1034.0380859375
89,89000,-10859.3662109375,23381.81640625,482.989990234375,2879.094970703125
90,90000,-36049.7578125,19822.453125,-700.0418701171875,6088.365234375
91,91000,-20181.2421875,33030.3359375,606.9501953125,5284.67919921875
92,92000,-6254.2568359375,6583.75927734375,58.62089157104492,1400.357666015625
93,93000,-11630.5419921875,16315.44921875,293.94012451171875,2993.68017578125
94,94000,-34345.03125,58867.37109375,1152.890625,10112.53125
95,95000,-12851.4140625,17263.41796875,344.92584228515625,3387.770263671875
96,96000,-17677.70703125,13609.7578125,-415.85809326171875,2965.4990234375
97,97000,-59176.91796875,112879.40625,2365.6796875,19265.271484375
98,98000,-31691.591796875,18710.88671875,-721.0436401367188,5368.0966796875
99,99000,-42510.91015625,56173.59765625,1110.25927734375,10808.12890625
100,100000,-38755.52734375,48072.8515625,291.84814453125,8622.7548828125
101,101000,-40804.08984375,36187.76953125,-626.4176025390625,5148.888671875
102,102000,-84935.2109375,45467.97265625,-2222.864990234375,12738.1376953125
103,103000,-28011.7109375,40601.96875,738.069580078125,7503.10693359375
104,104000,-51593.53125,68053.7265625,1367.160888671875,11222.0087890625
105,105000,-12500.1259765625,18234.166015625,134.04232788085938,3007.511474609375
106,106000,-126239.515625,198196.15625,4026.53515625,35946.16796875
107,107000,-50969.4453125,24623.818359375,-1212.544677734375,8048.42041015625
108,108000,-70602.8828125,131689.15625,3099.153564453125,20145.25
109,109000,-230566.6875,125579.25,-5240.509765625,38661.58984375
110,110000,-160730.125,133635.1875,-1690.068603515625,29485.390625
111,111000,-175394.390625,87943.125,-4156.078125,26804.001953125
112,112000,-60277.76953125,72939.546875,1280.1029052734375,12263.5234375
113,113000,-91730.671875,165429.875,3644.322998046875,26726.388671875
114,114000,-83192.546875,122305.2265625,2701.387451171875,20054.04296875
115,115000,-24346.876953125,54595.4296875,716.4606323242188,6372.1513671875
116,116000,-48228.76171875,52468.4375,336.20526123046875,10049.6103515625
117,117000,-130969.34375,68161.90625,-1864.415771484375,15213.6279296875
118,118000,-447223.0,258002.109375,-11290.501953125,67508.4453125
119,119000,-67385.9609375,36417.0078125,-2037.67626953125,9858.4736328125
120,120000,-179910.296875,121482.6875,-4436.296875,28925.669921875
121,121000,-154268.046875,57677.25,-2500.605224609375,17070.505859375
122,122000,-78195.890625,123022.4609375,2559.48828125,20277.0078125
123,123000,-438031.34375,173569.609375,-10536.3330078125,60768.1484375
124,124000,-15554.19921875,31990.83984375,59.81791687011719,3205.22900390625
125,125000,-117011.734375,53059.7421875,-3165.091796875,17597.373046875
126,126000,-263634.96875,152727.171875,-5359.18359375,46154.7109375
127,127000,-128983.4609375,235676.9375,5718.185546875,37102.546875
128,128000,-95029.0625,141086.21875,2773.1142578125,19352.041015625
129,129000,-357275.8125,220278.96875,-7460.48681640625,60317.34375
130,130000,-230679.75,233893.25,1981.79833984375,43836.69921875
131,131000,-168600.015625,129566.5625,-3729.615966796875,26119.302734375
132,132000,-241376.53125,315171.46875,5368.73828125,58647.84375
133,133000,-473021.40625,378216.25,-6387.64794921875,86860.6328125
134,134000,-354787.40625,267923.0625,-7820.5361328125,65387.88671875
135,135000,-193320.859375,290765.96875,6373.27978515625,48530.8125
136,136000,-466943.0,308792.1875,-9288.1826171875,85263.4765625
137,137000,-245264.8125,507908.59375,11550.19921875,80832.3359375
138,138000,-464392.625,272321.6875,-10684.1728515625,72924.59375
139,139000,-599736.5,1160585.0,26970.64453125,186642.59375
140,140000,-598057.1875,785791.3125,14226.443359375,146712.9375
141,141000,-172734.65625,150122.84375,2069.2099609375,30741.365234375
142,142000,-224811.375,95819.7109375,-5257.13671875,30374.935546875
143,143000,-1067849.75,764466.5,-21610.69140625,199177.484375
144,144000,-216182.5625,491640.25,6686.009765625,59652.4296875
145,145000,-657747.375,986375.875,19634.021484375,181379.953125
146,146000,-184303.140625,187326.59375,3230.745361328125,36878.9765625
147,147000,-629711.625,468658.4375,-12629.814453125,117460.1953125
148,148000,-246057.78125,278582.65625,1207.1224365234375,58853.3203125
149,149000,-676049.625,449574.6875,-14969.423828125,112407.9140625
150,150000,-226805.96875,340648.25,8296.6962890625,53782.64453125
151,151000,-595533.1875,1148644.875,29875.431640625,180516.765625
152,152000,-602408.75,356438.1875,-15077.93359375,95244.0390625
153,153000,-546972.1875,624651.3125,2888.29833984375,109836.4453125
154,154000,-1413005.125,2144754.5,48768.796875,355723.09375
155,155000,-767824.9375,609167.9375,-21675.919921875,124896.640625
156,156000,-1003287.5,822035.0,-15865.30078125,171681.6875
157,157000,-179733.984375,80946.0625,1545.5548095703125,18718.2421875
158,158000,-1984482.5,1143563.75,-45688.62890625,331221.15625
159,159000,-717512.0625,1241066.625,32254.74609375,201983.90625
160,160000,-595524.875,787420.125,17497.72265625,131993.328125
161,161000,-633507.375,548796.75,-2568.95166015625,115587.59375
162,162000,-709845.625,517839.6875,-16803.25390625,117035.4296875
163,163000,-1443119.0,2417306.0,56499.8125,406867.03125
164,164000,-212833.53125,601233.0,10240.47265625,70311.3515625
165,165000,-357663.125,688901.6875,17683.732421875,109557.2109375
166,166000,-2183843.25,1354375.375,-46032.9609375,384256.03125
167,167000,-1644980.25,2718678.5,69560.4375,446286.5
168,168000,-745580.5,940248.375,28459.35546875,153034.5
169,169000,-2053962.5,1538109.5,-39667.80859375,376601.4375
170,170000,-586747.9375,1457614.375,32905.6171875,162254.9375
171,171000,-1051376.75,751968.875,-24464.85546875,192356.515625
172,172000,-714692.1875,923043.1875,12188.8125,162816.15625
173,173000,-1155175.5,420640.5625,-16240.5791015625,117629.2578125
174,174000,-1698652.0,1125176.5,-43013.94140625,290860.46875
175,175000,-1792677.25,1187952.625,-49362.9296875,309843.9375
176,176000,-2233419.0,1390885.125,-75607.7890625,353489.34375
177,177000,-1416639.0,1890070.25,40883.0546875,349632.71875
178,178000,-1846572.0,1350509.5,-46500.3359375,341940.34375
179,179000,-1190063.0,1472002.125,25930.02734375,250212.28125
180,180000,-772483.0625,1182432.625,30886.61328125,205086.90625
181,181000,-3425171.25,2261505.25,-91462.96875,553899.5625
182,182000,-1601499.875,2446960.25,62081.00390625,412756.5625
183,183000,-839738.6875,650879.8125,-14511.720703125,152390.0
184,184000,-1828685.625,2429843.0,65541.8984375,400392.0
185,185000,-2272596.5,3037037.0,60403.42578125,543157.9375
186,186000,-1037357.875,1266267.0,41490.140625,215192.0625
187,187000,-1217790.75,2108362.0,43917.8359375,366711.03125
188,188000,-3752965.25,2176476.5,-104194.859375,606913.1875
189,189000,-2676378.25,1610685.875,-85813.0,448126.625
190,190000,-3143574.0,1798006.125,-93570.390625,426975.375
