1,1000,1.4057204422950744
2,2000,1.00726934748888
3,3000,0.747876947581768
4,4000,0.5675674231648445
5,5000,0.42369466748833656
6,6000,0.28201799470186234
7,7000,0.1769824718683958
8,8000,0.12614490845426918
9,9000,0.06665021327743306
10,10000,0.030425169065478257
11,11000,0.017112438837066292
12,12000,0.009854071614099666
13,13000,0.010439999572350643
14,14000,-0.004018012562883086
15,15000,0.004858224048744887
16,16000,0.013868189067579806
17,17000,-0.00911316915228963
18,18000,-0.03107380646257661
19,19000,-0.0314661182371201
20,20000,-0.034073085367213936
21,21000,-0.030948327427729964
22,22000,-0.04566573898028582
23,23000,-0.03545960976672359
24,24000,-0.041558605334721506
25,25000,-0.03563138774689287
26,26000,-0.042449083124287426
27,27000,-0.0509480965230614
28,28000,-0.061150552390143276
29,29000,-0.06334666813071817
30,30000,-0.051641451172530654
31,31000,-0.09169471925962716
32,32000,-0.07460304786171765
33,33000,-0.07089490808919072
34,34000,-0.13357622408680617
35,35000,-0.1555529626030475
36,36000,-0.14006892331317067
37,37000,-0.24091767867654562
38,38000,-0.25464764446765187
39,39000,-0.3100447536818683
40,40000,-0.37895756477117537
41,41000,-0.38149389350041746
42,42000,-0.6898816767185927
43,43000,-1.1980425876528025
44,44000,-1.7790809062570334
45,45000,-3.429694501578808
46,46000,-4.830665616795421
47,47000,-6.6971568621397015
48,48000,-11.717385779201985
49,49000,-16.92299323654175
50,50000,-26.18536949121952
51,51000,-39.16655575919151
52,52000,-64.37278049135207
53,53000,-99.4698668794632
54,54000,-146.48232612514497
55,55000,-177.33392867565155
56,56000,-214.23174710464477
57,57000,-248.87405256652832
58,58000,-264.540776227951
59,59000,-295.47632792663575
60,60000,-317.1545893268585
61,61000,-366.3161180419922
62,62000,-428.4617096824646
63,63000,-515.0210353546142
64,64000,-610.9236150588989
65,65000,-713.7936491088867
66,66000,-831.6780005722046
67,67000,-919.1303722076416
68,68000,-1052.9827111053467
69,69000,-1118.2661421203613
70,70000,-1262.6802656555176
71,71000,-1317.4626379699707
72,72000,-1531.7194051818847
73,73000,-1679.187864440918
74,74000,-1922.539259246826
75,75000,-2059.283591949463
