epoch,step,min,max,mean,std
1,10000,0.0009951487882062793,0.0017347016837447882,0.0013649251777678728,0.00036977644776925445
2,20000,-3.387080505490303e-05,0.0009164675720967352,0.0004412983835209161,0.00047516918857581913
3,30000,0.0004146693099755794,0.0005021932884119451,0.00045843131374567747,4.376198921818286e-05
4,40000,-0.0013296904508024454,0.001427656738087535,4.8983143642544746e-05,0.0013786735944449902
5,50000,-0.000623437634203583,-0.00041645305464044213,-0.0005199453444220126,0.00010349228978157043
6,60000,0.00043377495603635907,0.0005109605845063925,0.0004723677702713758,3.8592814235016704e-05
7,70000,0.0005541807040572166,0.0008894378552213311,0.0007218092796392739,0.00016762857558205724
8,80000,3.1532676075585186e-05,0.00029512267792597413,0.00016332766972482204,0.00013179500820115209
9,90000,-0.0004715105169452727,-6.17720143054612e-05,-0.00026664126198738813,0.00020486925495788455
10,100000,-0.000631152477581054,0.0002466580190230161,-0.00019224722927901894,0.00043890526285395026
