epoch,step,min,max,mean,std
1,10000,-0.002816213760524988,0.004465133883059025,2.624838634801563e-05,0.0007349427905865014
2,20000,-0.010970167815685272,0.009119211696088314,0.0004334124969318509,0.002292061923071742
3,30000,-0.01097868848592043,0.0070840297266840935,-0.00023549035540781915,0.0022652416955679655
4,40000,-0.010563652962446213,0.011084233410656452,-0.00022212853946257383,0.0026830078568309546
5,50000,-0.011531176045536995,0.009458145126700401,0.00013360877346713096,0.002665004227310419
6,60000,-0.013868623413145542,0.022089064121246338,6.0807622503489256e-05,0.003580275224521756
7,70000,-0.028872007504105568,0.013404350727796555,0.00015234728925861418,0.0048538679257035255
8,80000,-0.008623430505394936,0.006381909362971783,8.428191358689219e-05,0.0017562884604558349
9,90000,-0.009287926368415356,0.006161978468298912,1.011518543236889e-05,0.0016976456390693784
10,100000,-0.009723450988531113,0.007943909615278244,-0.00022758232080377638,0.0022087409161031246
