epoch,step,min,max,mean,std
1,10000,-6.337782382965088,6.196202278137207,-0.03324531018733978,0.5867473483085632
2,20000,-5.724674224853516,6.7258477210998535,0.022836551070213318,0.5236477255821228
3,30000,-117.9091567993164,139.63211059570312,1.3244061470031738,15.326029777526855
4,40000,-23792.322265625,19319.43359375,-224.58535766601562,2512.6123046875
5,50000,-235.89198303222656,181.12298583984375,-3.5430245399475098,41.078712463378906
6,60000,-209.5921630859375,175.91806030273438,1.2656362056732178,22.126462936401367
7,70000,-3200.106201171875,2537.43701171875,-20.622722625732422,325.12945556640625
8,80000,-6733.0234375,5273.4892578125,-48.282142639160156,632.5889282226562
9,90000,-8516.9404296875,10667.2236328125,135.89976501464844,1318.7562255859375
10,100000,-8877.05078125,8538.1318359375,-27.32703399658203,678.9961547851562
