epoch,step,min,max,mean,std
1,10000,-0.012538166716694832,0.007659588474780321,-0.0016413764096796513,0.0035866531543433666
2,20000,-0.013563877902925014,0.08302915096282959,0.008561511524021626,0.01736949384212494
3,30000,-0.14265389740467072,0.08033940196037292,-0.004898982588201761,0.026368090882897377
4,40000,-0.20604310929775238,0.34378278255462646,0.013221628963947296,0.07361602783203125
5,50000,-0.1213514655828476,1.7535451650619507,0.12613190710544586,0.34307625889778137
6,60000,-0.47739583253860474,0.4881143569946289,0.014693226665258408,0.1402059942483902
7,70000,-0.713828980922699,1.4873420000076294,0.06627967953681946,0.3108654022216797
8,80000,-0.4862560033798218,2.0915887355804443,0.08518456667661667,0.3181493878364563
9,90000,-0.7818096876144409,2.011016368865967,0.11036118865013123,0.4724208414554596
10,100000,-0.43424779176712036,0.8447871804237366,0.022163361310958862,0.1632649302482605
