0.7035714285714286,0.6458333333333334,0.0,1.1976,0.4362,0.01983,0.0,100.0,-0.3311359559028748
0.7035714285714286,0.6527777777777778,0.03333333333333333,1.2184,0.4276,0.039002999999999996,0.15635903382640248,90.0,-0.3311359559028748
0.7035714285714286,0.6597222222222222,0.06666666666666667,1.2252,0.4264,0.05745599999999999,0.20103304349108891,80.0,-0.3311359559028748
0.7035714285714286,0.6666666666666666,0.1,1.2207999999999999,0.449,0.074595,0.22337004832343213,70.0,-0.3311359559028748
0.7035714285714286,0.6736111111111112,0.13333333333333333,1.2092,0.4401,0.08801999999999999,0.22337004832343213,60.0,-0.3311359559028748
0.7035714285714286,0.6805555555555556,0.16666666666666666,1.2344,0.4217,0.10449599999999999,0.22337004832343213,50.0,-0.3311359559028748
0.7035714285714286,0.6875,0.2,1.202,0.46659999999999996,0.11972699999999999,0.22337004832343213,40.0,-0.3311359559028748
0.7035714285714286,0.6944444444444444,0.23333333333333334,1.23,0.4604,0.13391099999999997,0.22337004832343213,30.0,-0.3311359559028748
0.7035714285714286,0.7013888888888888,0.26666666666666666,1.23,0.4456,0.14728799999999997,0.22337004832343213,20.0,-0.3311359559028748
0.7035714285714286,0.7083333333333334,0.3,1.218,0.4481,0.15984899999999996,0.22337004832343213,10.0,-0.3311359559028748
0.7035714285714286,0.7152777777777778,0.3333333333333333,1.2148,0.4443,0.171588,0.22337004832343213,0.0,-0.3311359559028748
