0.75,0.4930555555555556,0.0,0.606,0.915,0.004437,0.0,150.0
0.75,0.5,0.03333333333333333,0.606,0.909,0.01023,0.48560041216736105,140.0
0.75,0.5069444444444444,0.06666666666666667,0.616,0.9129999999999999,0.019842,0.6243433870723214,130.0
0.75,0.5138888888888888,0.1,0.63,0.905,0.029742,0.6937148745248016,120.0
0.75,0.5208333333333334,0.13333333333333333,0.6368,0.9059999999999999,0.037425,0.6937148745248016,110.0
0.75,0.5277777777777778,0.16666666666666666,0.6408,0.902,0.051642,0.6937148745248016,100.0
0.75,0.5347222222222222,0.2,0.6556000000000001,0.858,0.062237999999999995,0.6937148745248016,90.0
0.75,0.5416666666666666,0.23333333333333334,0.6448,0.89,0.07071599999999999,0.6937148745248016,80.0
0.75,0.5486111111111112,0.26666666666666666,0.6576000000000001,0.872,0.083562,0.6937148745248016,70.0
0.75,0.5555555555555556,0.3,0.6664,0.873,0.09068699999999999,0.6937148745248016,60.0
0.75,0.5625,0.3333333333333333,0.6576000000000001,0.885,0.09495,0.6937148745248016,50.0
0.75,0.5694444444444444,0.36666666666666664,0.6232,0.9,0.099378,0.6937148745248016,40.0
0.75,0.5763888888888888,0.4,0.6096,0.897,0.104496,0.6937148745248016,30.0
0.75,0.5833333333333334,0.43333333333333335,0.6175999999999999,0.882,0.110541,0.6937148745248016,20.0
0.75,0.5902777777777778,0.4666666666666667,0.6272,0.868,0.12063900000000001,0.6937148745248016,10.0
0.75,0.5972222222222222,0.5,0.6696,0.838,0.13889100000000001,0.6937148745248016,0.0
