epoch,step,min,max,mean,std
1,10000,-0.023690368980169296,0.023478783667087555,-0.00015023202286101878,0.0025765905156731606
2,20000,-0.0532071590423584,0.037491172552108765,-0.0001382762857247144,0.004295730497688055
3,30000,-0.01845928095281124,0.031077466905117035,6.0043272242182866e-05,0.0025525924284011126
4,40000,-0.017269345000386238,0.01845385506749153,7.966822886373848e-05,0.002741252537816763
5,50000,-0.028686892241239548,0.024090351536870003,-0.0001136673308792524,0.0037558944895863533
6,60000,-0.011690406128764153,0.01709459163248539,2.6217907361569814e-05,0.0022047176025807858
7,70000,-0.009362049400806427,0.012329541146755219,1.9086091924691573e-05,0.0018503275932744145
8,80000,-0.017394419759511948,0.013733401894569397,-8.939079634728841e-06,0.0023240086156874895
9,90000,-0.01385621726512909,0.013991694897413254,-3.819912672042847e-05,0.002362588420510292
10,100000,-0.00816749781370163,0.008916568011045456,-1.8189864931628108e-05,0.0017703946214169264
