epoch,step,min,max,mean,std
1,10000,-6.066598892211914,0.6494311094284058,-1.7418694496154785,1.9096730947494507
2,20000,-505.9855651855469,212.80784606933594,-199.8942108154297,284.28076171875
3,30000,-7764062.0,483830.71875,-3625665.75,3919178.25
4,40000,-350035104.0,50055720.0,-158302352.0,184630608.0
5,50000,-3103272192.0,677944000.0,-1362977280.0,1691540736.0
6,60000,-15173835776.0,4422454272.0,-6458283008.0,8553095680.0
7,70000,-91500707840.0,12315940864.0,-41891282944.0,48159408128.0
8,80000,-229475713024.0,34026043392.0,-104534425600.0,121580576768.0
9,90000,-603632173056.0,105561972736.0,-272089382912.0,323580428288.0
10,100000,-1951451447296.0,115132039168.0,-925705961472.0,996082188288.0
