epoch,step,min,max,mean,std
1,10000,-5.372443199157715,0.2347743809223175,-2.1786913871765137,2.3876333236694336
2,20000,-810.1488647460938,162.95594787597656,-313.3978271484375,415.5439758300781
3,30000,-9181698.0,417928.8125,-3943323.0,4595194.0
4,40000,-403168768.0,47597800.0,-166223296.0,210694464.0
5,50000,-3541946368.0,655326976.0,-1406002176.0,1915403648.0
6,60000,-16990815232.0,4381644800.0,-6427909120.0,9552840704.0
7,70000,-104151875584.0,12056389632.0,-43176030208.0,54568488960.0
8,80000,-261311201280.0,33702637568.0,-107470635008.0,137894199296.0
9,90000,-677100519424.0,106065002496.0,-273839980544.0,362332127232.0
10,100000,-2211248078848.0,115604365312.0,-953323618304.0,1124626202624.0
