epoch,step,min,max,mean,std
1,10000,-23.3039608001709,29.1745662689209,0.06706171482801437,4.641166687011719
2,20000,-15397.578125,8824.65625,51.610111236572266,2238.51513671875
3,30000,-47790656.0,52065204.0,503640.75,11026181.0
4,40000,-828729344.0,818205760.0,1051527.125,239732720.0
5,50000,-3875315200.0,3173076992.0,118051280.0,1079504000.0
6,60000,-19980036096.0,17022916608.0,-260983104.0,3846955008.0
7,70000,-73184673792.0,69811732480.0,1245411584.0,26130937856.0
8,80000,-152170954752.0,145822908416.0,2987140352.0,60482928640.0
9,90000,-361418719232.0,392196292608.0,12009563136.0,140678987776.0
10,100000,-1011259736064.0,988494102528.0,41646211072.0,444839067648.0
