epoch,step,min,max,mean,std
1,10000,-0.7845272421836853,0.47706812620162964,-0.15243957936763763,0.2534336447715759
2,20000,-28.117359161376953,106.60228729248047,9.982233047485352,42.70652770996094
3,30000,-45236.02734375,121214.0859375,3529.435546875,57639.2578125
4,40000,-574836.25,1023616.8125,-64009.296875,569885.625
5,50000,-2468623.5,2092373.25,-682049.125,1749532.375
6,60000,-6789999.0,1391410.0,-3228843.25,3242604.0
7,70000,-28283756.0,24806520.0,-8374860.0,20256276.0
8,80000,-55094072.0,38125880.0,-18355032.0,36571384.0
9,90000,-107327904.0,54321696.0,-40101208.0,65506876.0
10,100000,-344915104.0,353218336.0,-94144960.0,265662176.0
