epoch,step,min,max,mean,std
1,10000,-0.9876040816307068,-0.9876040816307068,-0.9876040816307068,0.0
2,20000,-31.877744674682617,-31.877744674682617,-31.877744674682617,0.0
3,30000,-14659.6875,-14659.6875,-14659.6875,0.0
4,40000,-105569.5390625,-105569.5390625,-105569.5390625,0.0
5,50000,-323039.9375,-323039.9375,-323039.9375,0.0
6,60000,-684434.125,-684434.125,-684434.125,0.0
7,70000,-2294372.75,-2294372.75,-2294372.75,0.0
8,80000,-3783108.75,-3783108.75,-3783108.75,0.0
9,90000,-6330830.0,-6330830.0,-6330830.0,0.0
10,100000,-17662696.0,-17662696.0,-17662696.0,0.0
