190,870.0,0.0,17.06,60.23,0.13686,0.0,140.0,0.4844758929867998
190,880.0,10.0,17.43,58.66,0.32334,0.88043343745462,130.0,0.4844758929867998
190,890.0,20.0,18.18,56.12,0.60114,1.1319858481559402,120.0,0.4844758929867998
190,900.0,30.0,18.44,54.42,0.8454,1.2577620535066,110.0,0.4844758929867998
190,910.0,40.0,18.67,52.15,1.18404,1.2577620535066,100.0,0.4844758929867998
190,920.0,50.0,19.18,50.39,1.62996,1.2577620535066,90.0,0.4844758929867998
190,930.0,60.0,19.5,50.39,1.91388,1.2577620535066,80.0,0.4844758929867998
190,940.0,70.0,18.43,52.43,2.05746,1.2577620535066,70.0,0.4844758929867998
190,950.0,80.0,18.43,52.0,2.17818,1.2577620535066,60.0,0.4844758929867998
190,960.0,90.0,18.91,52.62,2.4740399999999996,1.2577620535066,50.0,0.4844758929867998
190,970.0,100.0,20.09,49.28,2.8669199999999995,1.2577620535066,40.0,0.4844758929867998
190,980.0,110.0,19.3,49.81,3.0304799999999994,1.2577620535066,30.0,0.4844758929867998
190,990.0,120.0,19.39,50.27,3.2606399999999995,1.2577620535066,20.0,0.4844758929867998
190,1000.0,130.0,19.73,49.01,3.4576199999999995,1.2577620535066,10.0,0.4844758929867998
190,1010.0,140.0,18.93,51.67,3.5962199999999993,1.2577620535066,0.0,0.4844758929867998
