254,760.0,0.0,29.07,48.65,0.43848,0.0,90.0,0.9034364780997528
254,770.0,10.0,29.37,48.3,0.8727,0.7337972326650865,80.0,0.9034364780997528
254,780.0,20.0,29.22,49.48,1.30056,0.9434535848551112,70.0,0.9034364780997528
254,790.0,30.0,30.13,48.8,1.7218799999999999,1.0482817609501236,60.0,0.9034364780997528
254,800.0,40.0,29.52,46.9,2.13462,1.0482817609501236,50.0,0.9034364780997528
254,810.0,50.0,29.73,46.27,2.54034,1.0482817609501236,40.0,0.9034364780997528
254,820.0,60.0,29.59,48.05,2.93238,1.0482817609501236,30.0,0.9034364780997528
254,830.0,70.0,29.94,48.52,3.3160800000000004,1.0482817609501236,20.0,0.9034364780997528
254,840.0,80.0,29.78,47.71,3.6915000000000004,1.0482817609501236,10.0,0.9034364780997528
254,850.0,90.0,29.95,47.33,4.0551,1.0482817609501236,0.0,0.9034364780997528
