198,890.0,0.0,26.24,49.47,0.40416,0.0,170.0,0.08682846658005627
198,900.0,10.0,26.22,52.11,0.7956000000000001,0.38038996330301966,160.0,0.08682846658005627
198,910.0,20.0,26.17,51.25,1.17564,0.4890728099610253,150.0,0.08682846658005627
198,920.0,30.0,26.27,51.39,1.5438,0.5434142332900281,140.0,0.08682846658005627
198,930.0,40.0,26.75,51.52,1.89402,0.5434142332900281,130.0,0.08682846658005627
198,940.0,50.0,26.82,50.29,2.20632,0.5434142332900281,120.0,0.08682846658005627
198,950.0,60.0,26.53,50.21,2.51712,0.5434142332900281,110.0,0.08682846658005627
198,960.0,70.0,26.7,49.88,2.7575999999999996,0.5434142332900281,100.0,0.08682846658005627
198,970.0,80.0,25.6,51.65,2.8467,0.5434142332900281,90.0,0.08682846658005627
198,980.0,90.0,24.84,54.38,2.9288399999999997,0.5434142332900281,80.0,0.08682846658005627
198,990.0,100.0,25.34,51.25,3.1444799999999997,0.5434142332900281,70.0,0.08682846658005627
198,1000.0,110.0,27.58,46.75,3.4747799999999995,0.5434142332900281,60.0,0.08682846658005627
198,1010.0,120.0,26.82,45.6,3.7650599999999996,0.5434142332900281,50.0,0.08682846658005627
198,1020.0,130.0,26.57,46.37,4.048559999999999,0.5434142332900281,40.0,0.08682846658005627
198,1030.0,140.0,26.62,45.26,4.312799999999999,0.5434142332900281,30.0,0.08682846658005627
198,1040.0,150.0,26.24,46.63,4.47486,0.5434142332900281,20.0,0.08682846658005627
198,1050.0,160.0,26.08,47.43,4.672079999999999,0.5434142332900281,10.0,0.08682846658005627
198,1060.0,170.0,26.33,48.13,4.845059999999999,0.5434142332900281,0.0,0.08682846658005627
