epoch,step,min,max,mean,std
1,10000,-0.016918104141950607,-0.016918104141950607,-0.016918104141950607,0.0
2,20000,-0.00035489629954099655,-0.00035489629954099655,-0.00035489629954099655,0.0
3,30000,0.0038044722750782967,0.0038044722750782967,0.0038044722750782967,0.0
4,40000,-0.030454853549599648,-0.030454853549599648,-0.030454853549599648,0.0
5,50000,-0.00687842071056366,-0.00687842071056366,-0.00687842071056366,0.0
6,60000,-0.008798104710876942,-0.008798104710876942,-0.008798104710876942,0.0
7,70000,-0.000339935184456408,-0.000339935184456408,-0.000339935184456408,0.0
8,80000,0.000713733839802444,0.000713733839802444,0.000713733839802444,0.0
9,90000,0.004915020428597927,0.004915020428597927,0.004915020428597927,0.0
10,100000,-0.0009674261673353612,-0.0009674261673353612,-0.0009674261673353612,0.0
