epoch,step,min,max,mean,std
1,10000,-0.1224265769124031,0.1007784754037857,-0.004415602423250675,0.031645484268665314
2,20000,-0.5795744061470032,0.4674302935600281,0.014405517838895321,0.12107685953378677
3,30000,-0.6431436538696289,1.0010786056518555,-0.014785430394113064,0.18319962918758392
4,40000,-1.0254731178283691,2.032907009124756,0.04331698268651962,0.44069746136665344
5,50000,-1.5658106803894043,1.0777034759521484,0.033724263310432434,0.34419119358062744
6,60000,-1.7864125967025757,1.5708450078964233,0.06818455457687378,0.3977528214454651
7,70000,-2.6945090293884277,8.455657958984375,0.13454630970954895,1.1414532661437988
8,80000,-19.095685958862305,12.37987995147705,0.0005547106266021729,4.263524532318115
9,90000,-12.215317726135254,18.81728744506836,0.6174578666687012,4.310684680938721
10,100000,-84.15611267089844,66.1296157836914,1.2920289039611816,19.089982986450195
