epoch,step,min,max,mean,std
1,10000,-0.002304676454514265,0.003624304896220565,2.880858301068656e-05,0.00015086277562659234
2,20000,-0.0011524868896231055,0.003642252180725336,2.995765498781111e-06,8.774786692811176e-05
3,30000,-0.009087562561035156,0.007854503579437733,2.487607707735151e-05,0.0003063668846152723
4,40000,-0.0042956131510436535,0.003050310770049691,5.855208655702882e-07,0.00015206410898827016
5,50000,-0.004182334989309311,0.005676900036633015,1.7280766769545153e-05,0.00019017265003640205
6,60000,-0.0021848820615559816,0.001567765837535262,-8.989724733510229e-07,8.338969200849533e-05
7,70000,-0.0026463153772056103,0.0021152766421437263,-4.154703674430493e-06,0.00011546237510628998
8,80000,-0.005313676316291094,0.0007960573420859873,-3.888143510266673e-06,9.196541213896126e-05
9,90000,-0.009160758927464485,0.006038114428520203,7.152602847781964e-07,0.00023323704954236746
10,100000,-0.00472845695912838,0.0019720792770385742,1.3262834954730351e-06,8.677498408360407e-05
