epoch,step,min,max,mean,std
1,10000,-0.0005027344450354576,0.23904025554656982,0.05716346949338913,0.061473049223423004
2,20000,-0.05894169956445694,0.011324163526296616,-0.014494426548480988,0.01673511601984501
3,30000,-0.22508381307125092,0.0016705375164747238,-0.05690635368227959,0.06107325106859207
4,40000,-0.005320982541888952,0.15081755816936493,0.030757440254092216,0.038034502416849136
5,50000,-0.060799337923526764,0.009409893304109573,-0.011954396963119507,0.014312095008790493
6,60000,-0.04909692704677582,0.05250706151127815,-0.002714664675295353,0.0136806545779109
7,70000,-0.040696628391742706,0.10306938737630844,0.01810966059565544,0.02778935432434082
8,80000,-0.10423341393470764,0.007148782256990671,-0.024470489472150803,0.03019728884100914
9,90000,-0.12079767137765884,0.11178432404994965,0.002909583505243063,0.041563481092453
10,100000,-0.05127442628145218,0.024520205333828926,-0.004565354436635971,0.014204791747033596
