epoch,step,min,max,mean,std
1,10000,-0.6058517694473267,0.05937815085053444,-0.19098755717277527,0.2151898443698883
2,20000,-0.44484201073646545,0.1310776323080063,-0.033031150698661804,0.08674085885286331
3,30000,-0.009461747482419014,0.6962347030639648,0.2155190408229828,0.2312868982553482
4,40000,-0.4378740191459656,0.09675206989049911,-0.08605903387069702,0.10703248530626297
5,50000,-0.04268789291381836,0.285391628742218,0.07613112777471542,0.09555192291736603
6,60000,-0.6165386438369751,0.3516436815261841,-0.11422315239906311,0.18861587345600128
7,70000,-1.1620447635650635,0.0019697207026183605,-0.26215577125549316,0.2901448905467987
8,80000,-0.002320867497473955,0.8022597432136536,0.21917665004730225,0.23200814425945282
9,90000,-0.06328576803207397,1.1744067668914795,0.23107501864433289,0.27530068159103394
10,100000,-0.33977174758911133,0.5462601184844971,0.08110116422176361,0.14870990812778473
