epoch,step,min,max,mean,std
1,10000,-0.04923470318317413,0.060898274183273315,-0.00018924905452877283,0.0067353202030062675
2,20000,-0.020459994673728943,0.04972309619188309,0.0001851190609158948,0.0020999093540012836
3,30000,-0.09023457020521164,0.08015064895153046,0.0005284789949655533,0.007664997596293688
4,40000,-0.03420910984277725,0.03707335144281387,-0.00041008004336617887,0.0035445084795355797
5,50000,-0.013409050181508064,0.02089628204703331,0.000273981160717085,0.0019267662428319454
6,60000,-0.023767225444316864,0.03530944883823395,-0.00010414399002911523,0.002598858904093504
7,70000,-0.02971971035003662,0.044835224747657776,-0.00010396188008598983,0.0033795933704823256
8,80000,-0.029098287224769592,0.04009534418582916,0.00024559165467508137,0.00344551308080554
9,90000,-0.1059010922908783,0.07383027672767639,0.00037031478132121265,0.008079811930656433
10,100000,-0.026974380016326904,0.03183615207672119,-0.00010222068522125483,0.0030345162376761436
