epoch,step,min,max,mean,std
1,10000,-1.9772582054138184,2.0358474254608154,-0.0005199913284741342,0.1387331485748291
2,20000,-1.3150900602340698,1.2449477910995483,-0.0009772402700036764,0.14270572364330292
3,30000,-1.282029628753662,1.14199960231781,-0.00392746739089489,0.13780386745929718
4,40000,-3.596604108810425,3.930394172668457,-0.002007887465879321,0.44327911734580994
5,50000,-1.124937891960144,1.0692365169525146,-0.003726193681359291,0.17612697184085846
6,60000,-1.3495399951934814,1.4632567167282104,-0.0009816315723583102,0.18491554260253906
7,70000,-1.3894400596618652,1.5943162441253662,0.005562593694776297,0.3141738176345825
8,80000,-2.142949342727661,2.1831464767456055,0.002415058435872197,0.3057507276535034
9,90000,-4.109462261199951,3.9218497276306152,-0.003113178536295891,0.6340118646621704
10,100000,-4.453457355499268,3.8668997287750244,-0.0011568287154659629,0.47361573576927185
