epoch,step,min,max,mean,std
1,10000,-1.1478829383850098,1.0600745677947998,-0.03272667154669762,0.30621546506881714
2,20000,-0.875378429889679,2.092503070831299,0.036427125334739685,0.3652080297470093
3,30000,-1.8128693103790283,3.536900520324707,0.059473443776369095,0.6507534980773926
4,40000,-1.846004605293274,1.4669921398162842,0.01563606970012188,0.3802741467952728
5,50000,-1.0316061973571777,4.398262977600098,0.07971037924289703,0.5647150278091431
6,60000,-12.018362045288086,2.807539463043213,-0.13915124535560608,1.396120548248291
7,70000,-5.298845291137695,1.8675422668457031,-0.10478734970092773,0.7761644124984741
8,80000,-2.3632917404174805,7.647459983825684,0.13580045104026794,0.9816587567329407
9,90000,-4.583663463592529,2.303699254989624,-0.018350908532738686,0.7700514793395996
10,100000,-3.2637524604797363,11.780937194824219,0.16752591729164124,1.337113618850708
