epoch,step,min,max,mean,std
1,10000,-0.09779577702283859,0.2595910131931305,0.002340855775400996,0.017897363752126694
2,20000,-0.15192976593971252,0.14596152305603027,0.0016009231330826879,0.011667929589748383
3,30000,-0.44988492131233215,0.259279727935791,-0.0009022714802995324,0.02293439954519272
4,40000,-0.11980903893709183,0.29974228143692017,0.0017604094464331865,0.015278465114533901
5,50000,-0.21593299508094788,0.1373659372329712,-9.591937123332173e-05,0.01205349899828434
6,60000,-0.35138821601867676,0.6863275766372681,0.00025096768513321877,0.02990003675222397
7,70000,-0.16535188257694244,0.23978590965270996,0.0018852946814149618,0.020227117463946342
8,80000,-0.45208704471588135,0.29318439960479736,-0.0009184025693684816,0.025279279798269272
9,90000,-0.44014251232147217,0.2515915334224701,-0.002220737747848034,0.022533677518367767
10,100000,-0.36327922344207764,0.2625521719455719,0.0005044727586209774,0.022205565124750137
